,accumulat_revenue,date,last_month_revenue_percent,last_year_accumulat_revenue,last_year_revenue,last_year_revenue_percent,revenue,revenue_percent
0,1735250,2016/11,-15.0,1563563,177202,-18.7,144013,11.0
1,1591237,2016/10,-1.1,1386361,158688,6.8,169427,14.8
2,1421810,2016/09,3.6,1227673,141597,21.0,171403,15.8
3,1250407,2016/08,-0.7,1086076,145185,14.0,165501,15.1
4,1084906,2016/07,-1.4,940891,158022,5.4,166612,15.3
5,918294,2016/06,5.0,782869,128691,31.4,169042,17.3
6,749252,2016/05,6.9,654178,133592,20.6,161052,14.5
7,588200,2016/04,1.2,520586,131486,14.6,150634,13.0
8,437566,2016/03,33.8,389100,139367,6.8,148818,12.5
9,288748,2016/02,-37.4,249733,103517,7.4,111214,15.6
10,177534,2016/01,-4.5,146216,146216,21.4,177534,21.4
11,1749462,2015/12,4.9,1749616,149158,24.6,185899,0.0
12,1563563,2015/11,11.7,1600458,149202,18.8,177202,-2.3
13,1386361,2015/10,12.1,1451256,156220,1.6,158688,-4.5
14,1227673,2015/09,-2.5,1295036,147480,-4.0,141597,-5.2
15,1086076,2015/08,-8.1,1147556,153904,-5.7,145185,-5.4
16,940891,2015/07,22.8,993652,143316,10.3,158022,-5.3
17,782869,2015/06,-3.7,850336,146587,-12.2,128691,-7.9
18,654178,2015/05,1.6,703749,144531,-7.6,133592,-7.0
19,520586,2015/04,-5.7,559218,140741,-6.6,131486,-6.9
20,389100,2015/03,34.6,418477,147397,-5.4,139367,-7.0
21,249733,2015/02,-29.2,271080,129106,-19.8,103517,-7.9
22,146216,2015/01,-2.0,141974,141974,3.0,146216,3.0
23,1749616,2014/12,0.0,1630225,140718,6.0,149158,7.3
24,1600458,2014/11,-4.5,1489507,148991,0.1,149202,7.4
25,1451256,2014/10,5.9,1340516,151738,3.0,156220,8.3
26,1295036,2014/09,-4.2,1188778,157640,-6.4,147480,8.9
27,1147556,2014/08,7.4,1031138,148903,3.4,153904,11.3
28,993652,2014/07,-2.2,882235,129191,10.9,143316,12.6
29,850336,2014/06,1.4,753044,133679,9.7,146587,12.9
30,703749,2014/05,2.7,619365,146787,-1.5,144531,13.6
31,559218,2014/04,-2.6,472578,139309,1.0,140741,18.3
32,415640,2014/03,12.0,333269,126878,13.9,144560,24.7
33,271080,2014/02,-9.1,206391,88237,46.3,129106,31.3
34,141974,2014/01,0.9,118154,118154,20.2,141974,20.2
35,1630225,2013/12,-5.6,1696096,115803,21.5,140718,-3.9
36,1489507,2013/11,-1.8,1580293,152271,-2.2,148991,-5.7
37,1340516,2013/10,-2.8,1428022,166651,-8.9,151738,-6.1
38,1187244,2013/09,4.8,1261371,134608,16.0,156106,-5.9
39,1031138,2013/08,15.3,1126762,170064,-12.4,148903,-8.5
40,882235,2013/07,-3.3,967457,166205,-22.3,129191,-8.8
41,753044,2013/06,-8.9,801252,141338,-5.4,133679,-6.0
42,619365,2013/05,5.4,659914,148915,-1.4,146787,-6.1
43,472578,2013/04,9.8,510999,141558,-1.6,139309,-7.5
44,333269,2013/03,43.8,369441,141763,-10.5,126878,-9.8
45,206391,2013/02,-25.3,227678,118169,-25.3,88237,-9.3
46,118154,2013/01,0.0,109509,109509,7.9,118154,7.9
47,1681979,2012/12,-18.7,1858756,123616,-0.6,122837,-9.5
48,1559142,2012/11,-4.6,1735140,158537,-4.7,151157,-10.1
49,1407985,2012/10,11.9,1576603,150942,5.0,158448,-10.7
50,1249537,2012/09,-12.0,1425661,152501,-7.2,141544,-12.4
51,1107993,2012/08,3.8,1273160,180942,-11.1,160921,-13.0
52,947072,2012/07,11.2,1092218,163359,-5.1,155036,-13.3
53,792036,2012/06,-5.2,928859,150957,-7.7,139385,-14.7
54,652651,2012/05,4.5,777902,158809,-7.4,147086,-16.1
55,505565,2012/04,0.9,619093,177104,-20.5,140755,-18.3
56,364810,2012/03,19.3,441989,176682,-21.1,139432,-17.5
57,225378,2012/02,7.7,265307,113310,3.1,116841,-15.1
58,108537,2012/01,-12.2,151997,151997,-28.6,108537,-28.6
59,1858756,2011/12,-22.0,1930013,170704,-27.6,123616,-3.7
60,1735140,2011/11,5.0,1759309,165402,-4.2,158537,-1.4
61,1576603,2011/10,-1.0,1593907,152944,-1.3,150942,-1.1
62,1425661,2011/09,-15.7,1440963,166544,-8.4,152501,-1.1
63,1273160,2011/08,10.8,1274419,164377,10.1,180942,-0.1
64,1092717,2011/07,8.2,1110042,149835,9.0,163359,-1.6
65,928859,2011/06,-4.9,960207,140701,7.3,150957,-3.3
66,777902,2011/05,-10.3,819506,191683,-17.1,158809,-5.1
67,619093,2011/04,0.2,627823,186661,-5.1,177104,-1.4
68,441989,2011/03,55.9,441162,175436,0.7,176682,0.2
69,265307,2011/02,-25.5,265726,123048,-7.9,113310,-0.2
70,151997,2011/01,-10.9,142678,142678,6.5,151997,6.5
