,accumulat_revenue,date,last_month_revenue_percent,last_year_accumulat_revenue,last_year_revenue,last_year_revenue_percent,revenue,revenue_percent
0,3138404,2016/11,4.6,2975422,270852,11.2,301267,5.5
1,2837137,2016/10,-3.0,2704570,279745,2.9,287983,4.9
2,2549154,2016/09,-9.1,2424825,280309,5.9,296738,5.1
3,2252416,2016/08,2.7,2144516,252541,29.3,326581,5.0
4,1925835,2016/07,7.8,1891975,261677,21.5,317988,1.8
5,1607847,2016/06,7.4,1630298,247704,19.1,295085,-1.4
6,1312762,2016/05,-2.9,1382594,280367,-2.0,274696,-5.1
7,1038066,2016/04,-0.2,1102227,282131,0.3,282922,-5.8
8,755144,2016/03,59.5,820096,311949,-9.1,283568,-7.9
9,471576,2016/02,-39.5,508147,206486,-13.9,177842,-7.2
10,293734,2016/01,-1.5,301661,301661,-2.6,293734,-2.6
11,3273653,2015/12,10.1,3185357,285189,4.6,298231,2.8
12,2975422,2015/11,-3.2,2900168,272775,-0.7,270852,2.6
13,2704570,2015/10,-0.2,2627393,287765,-2.8,279745,2.9
14,2424825,2015/09,11.0,2339628,287283,-2.4,280309,3.6
15,2144516,2015/08,-3.5,2052345,287916,-12.3,252541,4.5
16,1891975,2015/07,5.6,1764429,315910,-17.2,261677,7.2
17,1630298,2015/06,-11.6,1448519,287424,-13.8,247704,12.6
18,1382594,2015/05,-0.6,1161095,247192,13.4,280367,19.1
19,1102227,2015/04,-9.6,913903,257498,9.6,282131,20.6
20,820096,2015/03,51.1,656405,235755,32.3,311949,24.9
21,508147,2015/02,-31.5,420650,208406,-0.9,206486,20.8
22,301661,2015/01,5.8,212244,212244,42.1,301661,42.1
23,3185357,2014/12,4.6,2438725,233009,22.4,285189,30.6
24,2900168,2014/11,-5.2,2205716,227533,19.9,272775,31.5
25,2627393,2014/10,0.2,1978183,208401,38.1,287765,32.8
26,2339628,2014/09,-0.2,1769782,212456,35.2,287283,32.2
27,2052345,2014/08,-8.9,1557326,232600,23.8,287916,31.8
28,1764429,2014/07,9.9,1324726,218102,44.8,315910,33.2
29,1448519,2014/06,16.3,1106624,206074,39.5,287424,30.9
30,1161095,2014/05,-4.0,900550,210556,17.4,247192,28.9
31,913903,2014/04,9.2,689994,190399,35.2,257498,32.5
32,656405,2014/03,13.1,499595,181805,29.7,235755,31.4
33,420650,2014/02,-1.8,317790,131900,58.0,208406,32.4
34,212244,2014/01,-8.9,185890,185890,14.2,212244,14.2
35,2438725,2013/12,2.4,2423550,160217,45.4,233009,0.6
36,2205716,2013/11,9.2,2263333,183592,23.9,227533,-2.5
37,1978183,2013/10,-1.9,2079741,194253,7.3,208401,-4.9
38,1769782,2013/09,-8.7,1885488,191623,10.9,212456,-6.1
39,1557326,2013/08,6.6,1693865,217867,6.8,232600,-8.1
40,1324726,2013/07,5.8,1475998,203317,7.3,218102,-10.2
41,1106624,2013/06,-2.1,1272681,202188,1.9,206074,-13.0
42,900550,2013/05,10.6,1070493,223860,-5.9,210556,-15.9
43,689994,2013/04,4.7,846633,225541,-15.6,190399,-18.5
44,499595,2013/03,37.8,621092,242812,-25.1,181805,-19.6
45,317790,2013/02,-29.0,378280,198672,-33.6,131900,-16.0
46,185890,2013/01,0.0,179608,179608,3.5,185890,3.5
47,1620348,2012/12,-14.2,1704707,162863,-30.8,112768,-4.9
48,1507580,2012/11,0.4,1541844,167655,-21.6,131445,-2.2
49,1376135,2012/10,1.6,1374189,137506,-4.8,130903,0.1
50,1245232,2012/09,-6.9,1236683,148020,-12.9,128857,0.7
51,1116375,2012/08,6.3,1088663,165504,-16.3,138461,2.5
52,977914,2012/07,-4.1,923159,145341,-10.4,130247,5.9
53,847667,2012/06,-4.2,777818,132724,2.3,135830,9.0
54,711837,2012/05,-13.1,645094,122057,16.1,141716,10.3
55,570121,2012/04,2.5,523037,140076,16.5,163166,9.0
56,406955,2012/03,21.0,382961,145988,9.1,159224,6.3
57,247731,2012/02,13.4,236973,99518,32.3,131627,4.5
58,116104,2012/01,-28.7,137455,137455,-15.5,116104,-15.5
59,1704707,2011/12,-2.8,1623758,160856,1.2,162863,5.0
60,1541844,2011/11,21.9,1462902,140100,19.7,167655,5.4
61,1374189,2011/10,-7.1,1322802,145437,-5.4,137506,3.9
62,1236683,2011/09,-10.6,1177365,149144,-0.8,148020,5.0
63,1088663,2011/08,13.9,1028221,149247,10.9,165504,5.9
64,923159,2011/07,9.5,878974,136187,6.7,145341,5.0
65,777818,2011/06,8.7,742787,128437,3.3,132724,4.7
66,645094,2011/05,-12.9,614350,134092,-9.0,122057,5.0
67,523037,2011/04,-4.0,480258,146145,-4.2,140076,8.9
68,382961,2011/03,46.7,334113,142083,2.7,145988,14.6
69,236973,2011/02,-27.6,192030,83229,19.6,99518,23.4
70,137455,2011/01,-14.5,108801,108801,26.3,137455,26.3
