,accumulat_revenue,date,last_month_revenue_percent,last_year_accumulat_revenue,last_year_revenue,last_year_revenue_percent,revenue,revenue_percent
0,6802693,2016/11,-0.7,6377462,714935,2.7,734224,6.7
1,6068469,2016/10,17.0,5595242,729433,1.4,739327,7.2
2,5329142,2016/09,0.8,4865809,727143,-13.1,631802,9.5
3,4697340,2016/08,18.9,4138666,566344,10.7,626909,13.5
4,4070431,2016/07,7.8,3572322,483131,9.1,527279,13.9
5,3543152,2016/06,-16.3,3089191,443579,10.3,489210,14.7
6,3053942,2016/05,-7.7,2645612,503633,16.1,584511,15.4
7,2469431,2016/04,-7.4,2141979,593106,6.7,633050,15.3
8,1836381,2016/03,37.5,1548873,581487,17.5,683387,18.6
9,1152994,2016/02,-24.3,967386,429513,15.7,496957,19.2
10,656037,2016/01,-14.9,537873,537873,22.0,656037,22.0
11,7148631,2015/12,7.9,5678395,632416,21.9,771169,25.9
12,6377462,2015/11,-2.0,5045979,649506,10.1,714935,26.4
13,5662527,2015/10,0.3,4396473,608903,19.8,729433,28.8
14,4865809,2015/09,28.4,3787570,531763,36.7,727143,28.5
15,4138666,2015/08,17.2,3255807,437310,29.5,566344,27.1
16,3572322,2015/07,8.9,2818497,429507,12.5,483131,26.8
17,3089191,2015/06,-11.9,2388990,360531,23.0,443579,29.3
18,2645612,2015/05,-15.1,2028459,405615,24.2,503633,30.4
19,2141979,2015/04,2.0,1622844,439220,35.0,593106,32.0
20,1548873,2015/03,35.4,1183624,446271,30.3,581487,30.9
21,967386,2015/02,-20.1,737353,308063,39.4,429513,31.2
22,537873,2015/01,-14.9,429290,429290,25.3,537873,25.3
23,5678395,2014/12,-2.6,4594598,429954,47.1,632416,23.6
24,5045979,2014/11,6.7,4164644,482764,34.5,649506,21.2
25,4396473,2014/10,14.5,3681880,499848,21.8,608903,19.4
26,3787570,2014/09,21.6,3182032,453375,17.3,531763,19.0
27,3255807,2014/08,1.8,2728657,347573,25.8,437310,19.3
28,2818497,2014/07,19.1,2381084,299115,43.6,429507,18.4
29,2388990,2014/06,-11.1,2081969,294301,22.5,360531,14.8
30,2028459,2014/05,-7.7,1787668,425294,-4.6,405615,13.5
31,1622844,2014/04,-1.6,1362374,387698,13.3,439220,19.1
32,1183624,2014/03,44.9,974676,397201,12.4,446271,21.4
33,737353,2014/02,-28.2,577475,225464,36.6,308063,27.7
34,429290,2014/01,-0.2,352011,352011,22.0,429290,22.0
35,4594598,2013/12,-10.9,4426947,415681,3.4,429954,3.8
36,4164644,2013/11,-3.4,4011266,427125,13.0,482764,3.8
37,3681880,2013/10,10.3,3584141,412124,21.3,499848,2.7
38,3182032,2013/09,30.4,3172017,353336,28.3,453375,0.3
39,2728657,2013/08,16.2,2818681,335093,3.7,347573,-3.2
40,2381084,2013/07,1.6,2483588,269803,10.9,299115,-4.1
41,2081969,2013/06,-30.8,2213785,369137,-20.3,294301,-5.9
42,1787668,2013/05,9.7,1844648,443342,-4.1,425294,-3.1
43,1362374,2013/04,-2.4,1401306,384673,0.8,387698,-2.8
44,974676,2013/03,76.2,1016633,403661,-1.6,397201,-4.1
45,577475,2013/02,-35.9,612972,323649,-30.3,225464,-5.8
46,352011,2013/01,0.0,289323,289323,21.7,352011,21.7
47,2153694,2012/12,-17.5,1986514,179363,1.1,181349,8.4
48,1972345,2012/11,-6.4,1807151,184828,18.9,219758,9.1
49,1752587,2012/10,26.1,1622323,214658,9.4,234837,8.0
50,1517750,2012/09,13.0,1407665,210200,-11.4,186190,7.8
51,1331560,2012/08,31.9,1197465,141078,16.8,164720,11.2
52,1166840,2012/07,-24.1,1056387,137422,-9.1,124878,10.4
53,1041962,2012/06,-14.1,918965,172800,-4.8,164444,13.4
54,877518,2012/05,-6.4,746165,181780,5.4,191565,17.6
55,685953,2012/04,3.6,564385,177238,15.5,204710,21.5
56,481243,2012/03,28.6,387147,156266,26.5,197658,24.3
57,283585,2012/02,18.4,230881,107200,43.4,153724,22.8
58,129861,2012/01,-27.6,123681,123681,5.0,129861,5.0
59,1986514,2011/12,-3.0,1776018,171465,4.6,179363,11.9
60,1807151,2011/11,-13.9,1604553,164646,12.3,184828,12.6
61,1622323,2011/10,2.1,1439907,198853,7.9,214658,12.7
62,1407665,2011/09,49.0,1241055,146808,43.2,210200,13.4
63,1197465,2011/08,2.7,1094246,138374,2.0,141078,9.4
64,1056387,2011/07,-20.5,955872,153687,-10.6,137422,10.5
65,918965,2011/06,-4.9,802185,154890,11.6,172800,14.6
66,746165,2011/05,2.6,647295,175034,3.8,181780,15.3
67,564385,2011/04,13.4,472261,149779,18.3,177238,19.5
68,387147,2011/03,45.8,322482,144240,8.3,156266,20.0
69,230881,2011/02,-13.3,178242,73137,46.6,107200,29.5
70,123681,2011/01,-27.9,105105,105105,17.7,123681,17.7
