,accumulat_revenue,date,last_month_revenue_percent,last_year_accumulat_revenue,last_year_revenue,last_year_revenue_percent,revenue,revenue_percent
0,15689356,2016/11,21.4,14166764,1125373,18.4,1332877,10.8
1,14356480,2016/10,-5.5,13041390,853618,28.6,1098018,10.1
2,13258460,2016/09,-1.8,12187770,1119762,3.7,1161650,8.8
3,12096810,2016/08,-18.3,11068010,969504,22.0,1182372,9.3
4,10914440,2016/07,-15.1,10098500,1206226,20.0,1447273,8.1
5,9467165,2016/06,-1.0,8892278,1409258,20.9,1704254,6.5
6,7762911,2016/05,4.4,7483020,1711604,0.6,1721729,3.7
7,6041182,2016/04,0.4,5771416,1532976,7.6,1649216,4.7
8,4391966,2016/03,28.8,4238440,1643400,0.0,1642828,3.6
9,2749138,2016/02,-13.5,2595040,1093901,16.6,1275189,5.9
10,1473949,2016/01,1.3,1501139,1501139,-1.8,1473949,-1.8
11,15621442,2015/12,29.3,18121960,1315819,10.6,1454677,-13.8
12,14166760,2015/11,31.8,16806140,1223872,-8.1,1125373,-15.7
13,13041390,2015/10,-23.8,15582270,1199102,-28.8,853618,-16.3
14,12187770,2015/09,15.5,14383170,1348287,-17.0,1119762,-15.3
15,11068010,2015/08,-19.6,13034880,1369155,-29.2,969504,-15.1
16,10098510,2015/07,-14.4,11665720,1604437,-24.8,1206226,-13.4
17,8892279,2015/06,-17.7,10061290,1597666,-11.8,1409258,-11.6
18,7483021,2015/05,11.6,8463620,1623051,5.5,1711604,-11.6
19,5771417,2015/04,-6.7,6840569,1726418,-11.2,1532976,-15.6
20,4238441,2015/03,50.2,5114151,1783676,-7.9,1643400,-17.1
21,2595040,2015/02,-27.1,3330475,1646655,-33.6,1093901,-22.1
22,1501139,2015/01,14.1,1683820,1683820,-10.9,1501139,-10.9
23,18121960,2014/12,7.5,16471638,1553614,-15.3,1315819,10.0
24,16806140,2014/11,2.1,14918024,1385469,-11.7,1223872,12.7
25,15582270,2014/10,-11.1,13532550,1233798,-2.8,1199102,15.1
26,14383170,2014/09,-1.5,12298760,1222382,10.3,1348287,17.0
27,13034880,2014/08,-14.7,11076380,1047040,30.8,1369155,17.7
28,11665720,2014/07,0.4,10029340,1440843,11.4,1604437,16.3
29,10061290,2014/06,-1.6,8588492,1437929,11.1,1597666,17.1
30,8463621,2014/05,-6.0,7150563,1464572,10.8,1623051,18.4
31,6840570,2014/04,-3.2,5685991,1710726,0.9,1726418,20.3
32,5114152,2014/03,8.3,3975265,1593082,12.0,1783676,28.6
33,3330475,2014/02,-2.2,2382183,1115311,47.6,1646655,39.8
34,1683820,2014/01,8.4,1266872,1266872,32.9,1683820,32.9
35,16471640,2013/12,12.1,15285470,1354419,14.7,1553614,7.8
36,14918020,2013/11,12.3,13931060,1190681,16.4,1385469,7.1
37,13532550,2013/10,0.9,12740370,979012,26.0,1233798,6.2
38,12298760,2013/09,16.7,11761360,1033000,18.3,1222382,4.6
39,11076370,2013/08,-27.3,10728360,828215,26.4,1047040,3.2
40,10029340,2013/07,0.2,9900147,1042523,38.2,1440843,1.3
41,8588492,2013/06,-1.8,8857624,1408926,2.0,1437929,-3.0
42,7150563,2013/05,-14.4,7448698,1577971,-7.2,1464572,-4.0
43,5685991,2013/04,7.4,5870727,1626473,5.2,1710726,-3.1
44,3975264,2013/03,42.8,4244254,1587186,0.4,1593082,-6.3
45,2382183,2013/02,-12.0,2657068,1503509,-25.8,1115311,-10.3
46,1266872,2013/01,0.0,1153559,1153559,9.8,1266872,9.8
47,6272246,2012/12,7.4,5817244,501632,-6.8,467726,7.8
48,5804520,2012/11,42.0,5315613,457376,-4.8,435446,9.2
49,5369074,2012/10,-38.2,4858237,583928,-47.5,306541,10.5
50,5062533,2012/09,-5.6,4274309,498487,-0.5,495830,18.4
51,4566704,2012/08,-4.4,3775822,468510,12.1,525168,20.9
52,4041536,2012/07,-15.4,3307312,592926,-7.3,549390,22.2
53,3492146,2012/06,-3.5,2714386,519947,24.9,649447,28.6
54,2842699,2012/05,-4.6,2194438,493725,36.3,672935,29.5
55,2169764,2012/04,9.1,1700713,509939,38.3,705244,27.6
56,1464520,2012/03,49.7,1190774,446029,44.9,646209,23.0
57,818310,2012/02,11.7,744745,320857,34.5,431728,9.9
58,386583,2012/01,-22.9,423888,423888,-8.8,386583,-8.8
59,5817244,2011/12,9.7,4885922,408308,22.9,501632,19.1
60,5315613,2011/11,-21.7,4477614,309506,47.8,457376,18.7
61,4858237,2011/10,17.1,4168108,325370,79.5,583928,16.5
62,4274309,2011/09,6.4,3842738,362510,37.5,498487,11.2
63,3775822,2011/08,-21.0,3480228,497245,-5.8,468510,8.5
64,3307312,2011/07,14.0,2982983,493011,20.3,592926,10.9
65,2714386,2011/06,5.3,2489972,462212,12.5,519947,9.0
66,2194438,2011/05,-3.2,2027760,518590,-4.8,493725,8.2
67,1700713,2011/04,14.3,1509170,458399,11.2,509939,12.7
68,1190774,2011/03,39.0,1050770,471120,-5.3,446029,13.3
69,744745,2011/02,-24.3,579650,234842,36.6,320857,28.5
70,423888,2011/01,3.8,344808,344808,22.9,423888,22.9
