,accumulat_revenue,date,last_month_revenue_percent,last_year_accumulat_revenue,last_year_revenue,last_year_revenue_percent,revenue,revenue_percent
0,1306218,2016/11,7.7,1431386,140546,-60.1,56064,-8.7
1,1250153,2016/10,24.9,1290840,138735,-62.5,52041,-3.2
2,1198113,2016/09,-51.8,1152105,133787,-68.9,41663,4.0
3,1156450,2016/08,-42.7,1018318,129069,-33.0,86500,13.6
4,1069950,2016/07,-3.8,889249,125506,20.2,150822,20.3
5,919128,2016/06,0.4,763743,123281,27.2,156758,20.4
6,762370,2016/05,1.4,640462,120697,29.4,156166,19.0
7,606204,2016/04,0.1,519765,128087,20.2,154012,16.6
8,452192,2016/03,2.5,391678,139809,10.1,153860,15.4
9,298332,2016/02,1.3,251869,117912,27.3,150154,18.5
10,148178,2016/01,3.1,133957,133957,10.6,148178,10.6
11,1575121,2015/12,2.3,1853771,162773,-11.7,143734,-15.0
12,1431386,2015/11,1.3,1690997,154467,-9.0,140546,-15.4
13,1290840,2015/10,3.7,1536530,153323,-9.5,138735,-16.0
14,1152106,2015/09,3.7,1383207,151699,-11.8,133787,-16.7
15,1018319,2015/08,2.8,1231508,147221,-12.3,129069,-17.3
16,889250,2015/07,1.8,1084287,146926,-14.6,125506,-18.0
17,763744,2015/06,2.1,937361,170269,-27.6,123281,-18.5
18,640463,2015/05,-5.8,767092,167595,-28.0,120697,-16.5
19,519765,2015/04,-8.4,599497,165806,-22.8,128087,-13.3
20,391678,2015/03,18.6,433691,157872,-11.4,139809,-9.7
21,251869,2015/02,-12.0,275819,147577,-20.1,117912,-8.7
22,133957,2015/01,-17.7,128242,128242,4.5,133957,4.5
23,1853771,2014/12,5.4,1011473,116815,39.3,162773,83.3
24,1690998,2014/11,0.7,894658,111940,38.0,154467,89.0
25,1536531,2014/10,1.1,782718,108549,41.2,153323,96.3
26,1383208,2014/09,3.0,674170,103634,46.4,151699,105.2
27,1231509,2014/08,0.2,570536,101302,45.3,147221,115.8
28,1084288,2014/07,-13.7,469234,95976,53.1,146926,131.1
29,937362,2014/06,1.6,373258,86716,96.3,170269,151.1
30,767092,2014/05,1.1,286542,74690,124.4,167595,167.7
31,599497,2014/04,5.0,211852,62366,165.9,165806,183.0
32,433691,2014/03,7.0,149486,60313,161.8,157872,190.1
33,275819,2014/02,15.1,89173,45173,226.7,147577,209.3
34,128242,2014/01,9.8,44000,44000,191.5,128242,191.5
35,1011473,2013/12,4.3,902783,37168,214.3,116815,12.0
36,894658,2013/11,3.1,865615,38496,190.8,111940,3.3
37,782718,2013/10,4.7,827118,36815,194.8,108549,-5.4
38,674169,2013/09,2.3,790303,50051,107.1,103634,-14.7
39,570535,2013/08,5.5,740252,55458,82.7,101302,-22.9
40,469234,2013/07,10.7,684795,81810,17.3,95976,-31.5
41,373258,2013/06,16.1,602985,105687,-18.0,86716,-38.1
42,286542,2013/05,19.8,497298,102137,-26.9,74690,-42.4
43,211852,2013/04,3.4,395161,100150,-37.7,62366,-46.4
44,149486,2013/03,33.5,295011,102111,-40.9,60313,-49.3
45,89173,2013/02,2.7,192900,109571,-58.8,45173,-53.8
46,44000,2013/01,0.0,83329,83329,-47.2,44000,-47.2
47,902783,2012/12,-3.4,3869107,73569,-49.5,37168,-76.7
48,865615,2012/11,4.6,3795538,95335,-59.6,38496,-77.2
49,827118,2012/10,-26.4,3700203,116318,-68.3,36815,-77.6
50,790303,2012/09,-9.7,3583885,259820,-80.7,50051,-77.9
51,740252,2012/08,-32.2,3324065,318277,-82.6,55458,-77.7
52,684795,2012/07,-22.6,3005787,288253,-71.6,81810,-77.2
53,602985,2012/06,3.5,2717534,264620,-60.1,105687,-77.8
54,497298,2012/05,2.0,2452914,292822,-65.1,102137,-79.7
55,395161,2012/04,-1.9,2160092,595830,-83.2,100150,-81.7
56,295011,2012/03,-6.8,1564263,580592,-82.4,102111,-81.1
57,192900,2012/02,31.5,983671,514921,-78.7,109571,-80.4
58,83329,2012/01,13.3,468750,468750,-82.2,83329,-82.2
59,3869107,2011/12,-22.8,3606522,461892,-84.1,73569,7.3
60,3795538,2011/11,-18.0,3144631,440531,-78.3,95335,20.7
61,3700203,2011/10,-55.2,2704099,427751,-72.8,116318,36.8
62,3583885,2011/09,-18.4,2276348,388428,-33.1,259820,57.4
63,3324065,2011/08,10.4,1887920,284240,12.0,318277,76.1
64,3005787,2011/07,8.9,1603680,256560,12.4,288253,87.4
65,2717534,2011/06,-9.6,1347121,253062,4.6,264620,101.7
66,2452914,2011/05,-50.8,1094059,246040,19.0,292822,124.2
67,2160092,2011/04,2.6,848018,237741,150.6,595830,154.7
68,1564263,2011/03,12.8,610277,236281,145.7,580592,156.3
69,983671,2011/02,9.8,373996,202047,154.9,514921,163.0
70,468750,2011/01,1.5,171949,171949,172.6,468750,172.6
