,accumulat_revenue,date,last_month_revenue_percent,last_year_accumulat_revenue,last_year_revenue,last_year_revenue_percent,revenue,revenue_percent
0,47447304,2016/11,2.9,46251936,3289709,48.9,4898151,2.6
1,42549152,2016/10,11.5,42962232,3469573,37.2,4761386,-1.0
2,37787768,2016/09,-13.3,39492660,4034673,5.8,4270695,-4.3
3,33517070,2016/08,10.4,35457980,4095138,20.3,4926116,-5.5
4,28590960,2016/07,3.8,31362850,4205462,6.1,4462984,-8.8
5,24127970,2016/06,-2.6,27157380,4331619,-0.7,4300121,-11.2
6,19827850,2016/05,3.2,22825760,4276985,3.2,4413121,-13.1
7,15414730,2016/04,-3.8,18548780,4559876,-6.2,4276416,-16.9
8,11138310,2016/03,43.4,13988900,5018461,-11.4,4446762,-20.4
9,6691550,2016/02,-13.6,8970443,4005616,-22.6,3101603,-25.4
10,3589947,2016/01,1.6,4964827,4964827,-27.7,3589947,-27.7
11,49784912,2015/12,7.4,60567104,5083999,-30.5,3532977,-17.8
12,46251940,2015/11,-5.2,55483100,4934156,-33.3,3289709,-16.6
13,42962232,2015/10,-14.0,50548940,5301544,-34.6,3469573,-15.0
14,39492660,2015/09,-1.5,45247400,5099377,-20.9,4034673,-12.7
15,35457980,2015/08,-2.6,40148020,5249636,-22.0,4095138,-11.7
16,31362840,2015/07,-2.9,34898392,5130104,-18.0,4205462,-10.1
17,27157380,2015/06,1.3,29768280,5034570,-14.0,4331618,-8.8
18,22825760,2015/05,-6.2,24733710,5200580,-17.8,4276985,-7.7
19,18548780,2015/04,-9.1,19533130,4793844,-4.9,4559876,-5.0
20,13988900,2015/03,25.3,14739290,5022512,-0.1,5018461,-5.1
21,8970443,2015/02,-19.3,9716778,4991970,-19.8,4005616,-7.7
22,4964827,2015/01,-2.3,4724808,4724808,5.1,4964827,5.1
23,60567104,2014/12,3.0,54858816,4914797,3.4,5083999,10.4
24,55483104,2014/11,-6.9,49944020,4537891,8.7,4934156,11.1
25,50548940,2014/10,4.0,45406128,4645594,14.1,5301544,11.3
26,45247400,2014/09,-2.9,40760528,4444405,14.7,5099377,11.0
27,40148020,2014/08,2.3,36316128,4712175,11.4,5249636,10.6
28,34898392,2014/07,1.9,31603950,4348229,18.0,5130104,10.4
29,29768280,2014/06,-3.2,27255720,4352297,15.7,5034570,9.2
30,24733710,2014/05,8.5,22903430,4517997,15.1,5200580,8.0
31,19533130,2014/04,-4.6,18385430,4531507,5.8,4793844,6.2
32,14739290,2014/03,0.6,13853930,4675601,7.4,5022512,6.4
33,9716778,2014/02,5.7,9178325,4359225,14.5,4991970,5.9
34,4724808,2014/01,-3.9,4819100,4819100,-2.0,4724808,-2.0
35,54858820,2013/12,8.3,56612060,4508067,9.0,4914797,-3.1
36,49944020,2013/11,-2.3,52103992,4551134,-0.3,4537891,-4.1
37,45406128,2013/10,4.5,47552860,4587047,1.3,4645594,-4.5
38,40760540,2013/09,-5.7,42965808,4163324,6.8,4444405,-5.1
39,36316128,2013/08,8.4,38802488,4483071,5.1,4712175,-6.4
40,31603960,2013/07,-0.1,34319420,4469627,-2.7,4348229,-7.9
41,27255730,2013/06,-3.7,29849790,4824687,-9.8,4352297,-8.7
42,22903430,2013/05,-0.3,25025100,5211939,-13.3,4517997,-8.5
43,18385430,2013/04,-3.1,19813160,5095605,-11.1,4531507,-7.2
44,13853930,2013/03,7.3,14717560,5089508,-8.1,4675601,-5.9
45,9178325,2013/02,-9.5,9628052,5170680,-15.7,4359225,-4.7
46,4819100,2013/01,0.0,4457372,4457372,8.1,4819100,8.1
47,27642320,2012/12,-0.6,32869420,2523507,-9.1,2293568,-15.9
48,25348750,2012/11,7.5,30345910,2502711,-7.8,2308008,-16.5
49,23040750,2012/10,-1.1,27843200,2819751,-23.9,2147010,-17.2
50,20893740,2012/09,-3.6,25023450,2765832,-21.5,2170135,-16.5
51,18723600,2012/08,3.6,22257610,2465431,-8.7,2250360,-15.9
52,16473240,2012/07,-6.5,19792180,2605249,-16.6,2172679,-16.8
53,14300560,2012/06,-4.8,17186930,2628955,-11.6,2323312,-16.8
54,11977250,2012/05,0.6,14557980,2553711,-4.4,2440386,-17.7
55,9536864,2012/04,-1.8,12004270,3248157,-25.3,2425521,-20.5
56,7111343,2012/03,-2.4,8756111,3066550,-19.5,2468881,-18.8
57,4642462,2012/02,19.7,5689561,2775890,-8.9,2529702,-18.4
58,2112760,2012/01,-16.3,2913671,2913671,-27.5,2112760,-27.5
59,32869420,2011/12,0.8,33134670,2734867,-7.7,2523507,-0.8
60,30345910,2011/11,-11.2,30399800,2583705,-3.1,2502711,-0.2
61,27843200,2011/10,1.9,27816100,2418942,16.6,2819751,0.1
62,25023450,2011/09,12.2,25397160,2602892,6.3,2765832,-1.5
63,22257610,2011/08,-5.4,22794260,2503573,-1.5,2465431,-2.3
64,19792180,2011/07,-0.9,20290690,2595862,0.4,2605249,-2.5
65,17186930,2011/06,2.9,17694830,3312730,-20.6,2628955,-2.9
66,14557980,2011/05,-21.4,14382100,2979886,-14.3,2553711,1.2
67,12004270,2011/04,5.9,11402210,3065865,5.9,3248157,5.3
68,8756111,2011/03,10.5,8336349,2955889,3.7,3066550,5.0
69,5689561,2011/02,-4.7,5380460,2574678,7.8,2775890,5.7
70,2913671,2011/01,6.5,2805782,2805782,3.8,2913671,3.8
