,accumulat_revenue,date,last_month_revenue_percent,last_year_accumulat_revenue,last_year_revenue,last_year_revenue_percent,revenue,revenue_percent
0,1736029,2016/11,7.1,1807195,266680,-14.9,226854,-3.9
1,1509176,2016/10,58.7,1540517,173456,22.1,211825,-2.0
2,1297350,2016/09,14.4,1367061,199498,-33.1,133439,-5.1
3,1163911,2016/08,66.1,1167563,126010,-7.4,116668,-0.3
4,1047243,2016/07,-25.9,1041553,48028,46.2,70229,0.6
5,977013,2016/06,-22.8,993525,60684,56.1,94708,-1.7
6,882306,2016/05,-12.8,932841,102928,19.2,122661,-5.4
7,759644,2016/04,-27.3,829913,149968,-6.2,140727,-8.5
8,618917,2016/03,2.6,679945,275975,-29.8,193612,-9.0
9,425305,2016/02,-20.2,403970,191618,-1.5,188769,5.3
10,236536,2016/01,3.9,212352,212352,11.4,236536,11.4
11,2034900,2015/12,-14.6,2165292,264782,-14.0,227705,-6.0
12,1807195,2015/11,53.8,1900511,298950,-10.8,266680,-4.9
13,1540515,2015/10,-13.1,1601561,259477,-33.2,173456,-3.8
14,1367059,2015/09,58.3,1342084,86843,129.7,199498,1.9
15,1167561,2015/08,162.4,1255241,51139,146.4,126010,-7.0
16,1041551,2015/07,-20.9,1204102,85682,-44.0,48028,-13.5
17,993523,2015/06,-41.0,1118420,137150,-55.8,60684,-11.2
18,932840,2015/05,-31.4,981270,232519,-55.7,102928,-4.9
19,829912,2015/04,-45.7,748751,213459,-29.7,149968,10.8
20,679944,2015/03,44.0,535292,230909,19.5,275975,27.0
21,403970,2015/02,-9.8,304383,150116,27.6,191618,32.7
22,212352,2015/01,-19.8,154267,154267,37.7,212352,37.7
23,2165292,2014/12,-11.4,2065663,192412,37.6,264782,4.8
24,1900510,2014/11,15.2,1873252,241085,24.0,298950,1.5
25,1601560,2014/10,198.8,1632167,190983,35.9,259477,-1.9
26,1342083,2014/09,69.8,1441185,144609,-40.0,86843,-6.9
27,1255240,2014/08,-40.3,1296576,207685,-75.4,51139,-3.2
28,1204101,2014/07,-37.5,1088891,157499,-45.6,85682,10.6
29,1118419,2014/06,-41.0,931392,155667,-11.9,137150,20.1
30,981270,2014/05,8.9,775725,151746,53.2,232519,26.5
31,748751,2014/04,-7.6,623979,131852,61.9,213459,20.0
32,535292,2014/03,53.8,492127,139663,65.3,230909,8.8
33,304383,2014/02,-2.7,352464,159726,-6.0,150116,-13.6
34,154267,2014/01,-19.8,192738,192738,-20.0,154267,-20.0
35,2065663,2013/12,-20.2,2418807,225890,-14.8,192412,-14.6
36,1873252,2013/11,26.2,2192918,221646,8.8,241085,-14.6
37,1632167,2013/10,32.1,1971271,148186,28.9,190983,-17.2
38,1441184,2013/09,-30.4,1823085,132523,9.1,144609,-20.9
39,1296575,2013/08,31.9,1690562,135968,52.7,207685,-23.3
40,1088890,2013/07,1.2,1554595,137046,14.9,157499,-30.0
41,931391,2013/06,2.6,1417548,160297,-2.9,155667,-34.3
42,775725,2013/05,15.1,1257251,230777,-34.2,151746,-38.3
43,623979,2013/04,-5.6,1026475,255813,-48.5,131852,-39.2
44,492126,2013/03,-12.6,770662,330854,-57.8,139663,-36.1
45,352464,2013/02,-17.1,439808,241023,-33.7,159726,-19.9
46,192738,2013/01,0.0,198785,198785,-3.0,192738,-3.0
47,2061268,2012/12,5.4,1741277,167518,21.7,203940,18.4
48,1857329,2012/11,64.8,1573759,156696,23.4,193395,18.0
49,1663934,2012/10,13.8,1417063,89267,31.4,117317,17.4
50,1546617,2012/09,-4.2,1327796,96337,7.0,103082,16.5
51,1443535,2012/08,3.7,1231459,93860,14.6,107599,17.2
52,1335936,2012/07,-15.8,1137599,96481,7.5,103718,17.4
53,1232219,2012/06,-36.8,1041118,119508,3.1,123169,18.4
54,1109050,2012/05,-12.4,921610,181924,7.2,195001,20.3
55,914049,2012/04,-25.7,739868,196167,13.5,222726,23.5
56,691323,2012/03,38.6,543519,217395,38.0,299912,27.2
57,391412,2012/02,23.7,326124,135989,59.2,216430,20.0
58,174981,2012/01,4.4,190135,190135,-8.0,174981,-8.0
59,1741277,2011/12,6.9,1621382,149377,12.1,167518,7.4
60,1573759,2011/11,75.5,1472006,91263,71.7,156696,6.9
61,1417063,2011/10,-7.3,1380743,68586,30.1,89267,2.6
62,1327796,2011/09,2.6,1312157,110961,-13.2,96337,1.2
63,1231459,2011/08,-2.7,1201196,84960,10.5,93860,2.5
64,1137599,2011/07,-19.3,1116237,121786,-20.8,96481,1.9
65,1041118,2011/06,-34.3,994451,150093,-20.4,119508,4.7
66,921610,2011/05,-7.3,844358,200559,-9.3,181924,9.1
67,739868,2011/04,-9.8,643799,188930,3.8,196167,14.9
68,543519,2011/03,59.9,454869,160126,35.8,217395,19.5
69,326124,2011/02,-28.5,294743,118308,14.9,135989,10.6
70,190135,2011/01,27.3,176435,176435,7.8,190135,7.8
