,accumulat_revenue,date,last_month_revenue_percent,last_year_accumulat_revenue,last_year_revenue,last_year_revenue_percent,revenue,revenue_percent
0,1450858,2016/11,-2.5,1701322,133207,-11.7,117667,-14.7
1,1333192,2016/10,-3.1,1568115,156248,-22.8,120637,-15.0
2,1212555,2016/09,-5.0,1411867,171895,-27.5,124549,-14.1
3,1088006,2016/08,7.8,1239972,151094,-13.2,131161,-12.3
4,956845,2016/07,9.6,1088878,136878,-11.1,121720,-12.1
5,835125,2016/06,-21.2,952000,148609,-25.3,111012,-12.3
6,724113,2016/05,-11.2,803391,150924,-6.6,140899,-9.9
7,583214,2016/04,-12.5,652467,164013,-3.2,158692,-10.6
8,424522,2016/03,69.8,488454,203435,-10.8,181394,-13.1
9,243127,2016/02,-21.6,285019,110323,-3.2,106822,-14.7
10,136305,2016/01,6.3,174696,174696,-22.0,136305,-22.0
11,1829586,2015/12,-3.7,1665348,191782,-33.1,128264,9.9
12,1701322,2015/11,-14.8,1473757,162333,-17.9,133207,15.5
13,1568116,2015/10,-9.1,1311233,184409,-15.3,156248,19.6
14,1411867,2015/09,13.8,1126824,171910,0.0,171895,25.3
15,1239972,2015/08,10.4,954914,161919,-6.7,151094,29.9
16,1088877,2015/07,-7.9,792995,145510,-5.9,136878,37.3
17,952000,2015/06,-1.5,647485,102526,45.0,148609,47.0
18,803391,2015/05,-8.0,544959,100135,50.7,150924,47.4
19,652467,2015/04,-19.4,444824,112831,45.4,164013,46.7
20,488453,2015/03,84.4,331993,131894,54.2,203435,47.1
21,285018,2015/02,-36.8,200099,96172,14.7,110323,42.4
22,174696,2015/01,-8.9,103927,103927,68.1,174696,68.1
23,1665348,2014/12,18.1,1330487,132656,44.6,191782,25.2
24,1473566,2014/11,-12.0,1197831,99026,63.9,162333,23.0
25,1311233,2014/10,7.3,1098805,113863,62.0,184409,19.3
26,1126824,2014/09,6.2,984942,115385,49.0,171910,14.4
27,954914,2014/08,11.3,869557,121638,33.1,161919,9.8
28,792995,2014/07,41.7,747919,98762,47.3,145510,6.0
29,647485,2014/06,2.8,649157,93468,9.9,102717,-0.3
30,544768,2014/05,-11.4,555689,116431,-14.2,99946,-2.0
31,444821,2014/04,-14.4,439258,113427,-0.5,112829,1.3
32,331993,2014/03,37.1,325831,114494,15.2,131894,1.9
33,200099,2014/02,-7.5,211337,83374,15.4,96172,-5.3
34,103927,2014/01,-21.7,127963,127963,-18.8,103927,-18.8
35,1330487,2013/12,34.0,1593006,123973,7.0,132656,-16.5
36,1197831,2013/11,-13.0,1469033,138019,-28.3,99026,-18.5
37,1098805,2013/10,-1.3,1331015,134623,-15.4,113863,-17.4
38,984941,2013/09,-5.1,1196392,116194,-0.7,115385,-17.7
39,869557,2013/08,23.2,1080198,136637,-11.0,121638,-19.5
40,747918,2013/07,5.7,943561,139405,-29.1,98762,-20.7
41,649157,2013/06,-19.7,804156,120496,-22.4,93468,-19.3
42,555688,2013/05,2.6,683659,126021,-7.6,116431,-18.7
43,439257,2013/04,-0.9,557638,143913,-21.2,113427,-21.2
44,325830,2013/03,37.3,413726,156484,-26.8,114494,-21.2
45,211337,2013/02,-34.8,257241,143164,-41.8,83374,-17.8
46,127963,2013/01,0.0,114077,114077,12.2,127963,12.2
47,1472550,2012/12,-2.1,1777283,134007,-10.1,120433,-17.1
48,1352116,2012/11,-5.7,1643276,129831,-5.3,122991,-17.7
49,1229125,2012/10,25.0,1513445,129917,0.4,130494,-18.8
50,1098631,2012/09,-13.3,1383528,122319,-14.7,104351,-20.6
51,994280,2012/08,-5.3,1261209,149125,-19.2,120419,-21.2
52,873861,2012/07,12.5,1112085,140851,-9.8,127104,-21.4
53,746757,2012/06,-2.1,971234,122575,-7.8,112967,-23.1
54,633790,2012/05,-9.7,848659,121885,-5.3,115405,-25.3
55,518385,2012/04,-11.1,726774,200488,-36.3,127770,-28.7
56,390615,2012/03,4.3,526259,203567,-29.4,143682,-25.8
57,246933,2012/02,26.1,322692,138713,-0.7,137714,-23.5
58,109219,2012/01,-18.5,183979,183979,-40.6,109219,-40.6
59,1777283,2011/12,3.2,1592298,142756,-6.1,134007,11.6
60,1643276,2011/11,-0.1,1449542,142544,-8.9,129831,13.4
61,1513445,2011/10,6.2,1306998,133741,-2.8,129917,15.8
62,1383528,2011/09,-18.0,1173257,123754,-1.1,122319,17.9
63,1261209,2011/08,5.9,1049503,132791,12.3,149125,20.2
64,1112085,2011/07,14.9,916712,146258,-3.7,140851,21.3
65,971234,2011/06,0.6,770454,144791,-15.3,122575,26.0
66,848659,2011/05,-39.2,625663,142869,-14.7,121885,35.6
67,726774,2011/04,-1.5,482794,133798,49.8,200488,50.5
68,526259,2011/03,46.8,348996,136204,49.5,203567,50.8
69,322692,2011/02,-24.6,212792,91834,51.0,138713,51.6
70,183979,2011/01,28.9,120958,120958,52.1,183979,52.1
