,accumulat_revenue,date,last_month_revenue_percent,last_year_accumulat_revenue,last_year_revenue,last_year_revenue_percent,revenue,revenue_percent
0,15671405,2016/11,34.1,19616790,2054802,-19.7,1649617,-20.1
1,14021790,2016/10,37.7,17561990,1401076,-12.2,1230429,-20.2
2,12791360,2016/09,-35.2,16160910,1644198,-45.6,893912,-20.9
3,11897450,2016/08,-2.9,14516710,2143637,-35.7,1379366,-18.0
4,10518080,2016/07,3.2,12373080,1539714,-7.7,1421003,-15.0
5,9097078,2016/06,-11.4,10833360,1761206,-21.8,1377664,-16.0
6,7719414,2016/05,-3.6,9072157,1590029,-2.2,1555340,-14.9
7,6164074,2016/04,10.7,7482128,1678808,-3.9,1613665,-17.6
8,4550410,2016/03,14.1,5803320,2027977,-28.1,1458045,-21.6
9,3092365,2016/02,-29.6,3775343,1726296,-26.0,1277750,-18.1
10,1814615,2016/01,-1.4,2049047,2049047,-11.4,1814615,-11.4
11,21457696,2015/12,-10.4,25497652,2589776,-28.9,1840907,-15.8
12,19616790,2015/11,46.7,22907880,2351231,-12.6,2054802,-14.4
13,17561990,2015/10,-14.8,20556650,2137362,-34.5,1401076,-14.6
14,16160910,2015/09,-23.3,18419280,1991476,-17.4,1644198,-12.3
15,14516710,2015/08,39.2,16427810,1950197,9.9,2143637,-11.6
16,12373080,2015/07,-12.6,14477610,1941927,-20.7,1539714,-14.5
17,10833360,2015/06,10.8,12535690,1682468,4.7,1761206,-13.6
18,9072157,2015/05,-5.3,10853220,1813717,-12.3,1590029,-16.4
19,7482128,2015/04,-17.2,9039500,1870107,-10.2,1678808,-17.2
20,5803320,2015/03,17.5,7169393,2557508,-20.7,2027977,-19.0
21,3775343,2015/02,-15.8,4611885,2070798,-16.6,1726296,-18.1
22,2049047,2015/01,-20.9,2541087,2541087,-19.4,2049047,-19.4
23,25497652,2014/12,10.1,24892572,2403685,7.7,2589776,2.4
24,22907876,2014/11,10.0,22488888,2193556,7.2,2351231,1.9
25,20556650,2014/10,7.3,20295330,1921200,11.3,2137362,1.3
26,18419280,2014/09,2.1,18374130,1907094,4.4,1991476,0.3
27,16427810,2014/08,0.4,16467040,1969165,-1.0,1950197,-0.2
28,14477610,2014/07,15.4,14497870,2209539,-12.1,1941927,-0.1
29,12535690,2014/06,-7.2,12288330,1960777,-14.2,1682468,2.0
30,10853220,2014/05,-3.0,10327560,2236719,-18.9,1813717,5.1
31,9039500,2014/04,-26.9,8090836,1949302,-4.1,1870107,11.7
32,7169393,2014/03,23.5,6141534,2198849,16.3,2557508,16.7
33,4611886,2014/02,-18.5,3942685,1536450,34.8,2070798,17.0
34,2541087,2014/01,5.7,2406235,2406235,5.6,2541087,5.6
35,24892570,2013/12,9.6,30945060,1765661,36.1,2403685,-19.5
36,22488890,2013/11,14.2,29179390,2551096,-14.0,2193556,-22.9
37,20295330,2013/10,0.7,26628300,2585252,-25.7,1921200,-23.8
38,18374130,2013/09,-3.2,24043040,2698379,-29.3,1907094,-23.6
39,16467040,2013/08,-10.9,21344670,2545570,-22.6,1969165,-22.9
40,14497870,2013/07,12.7,18799100,2680095,-17.5,2209539,-22.9
41,12288330,2013/06,-12.3,16119000,2587740,-24.2,1960777,-23.8
42,10327560,2013/05,14.7,13531260,3020196,-25.9,2236719,-23.7
43,8090837,2013/04,-11.3,10511070,2692929,-27.6,1949302,-23.0
44,6141534,2013/03,43.1,7818136,3174707,-30.7,2198849,-21.4
45,3942685,2013/02,-36.1,4643429,2452162,-37.3,1536450,-15.1
46,2406235,2013/01,0.0,2191267,2191267,9.8,2406235,9.8
47,30813260,2012/12,-28.6,28965930,2643259,-31.6,1808934,6.4
48,29004320,2012/11,-1.4,26322670,2851305,-11.1,2534471,10.2
49,26469850,2012/10,-4.5,23471360,2210787,16.3,2571596,12.8
50,23898250,2012/09,6.3,21260580,2765262,-2.6,2693361,12.4
51,21204890,2012/08,-4.9,18495310,2377213,6.6,2534147,14.6
52,18670750,2012/07,3.7,16118100,2050691,30.0,2665374,15.8
53,16005370,2012/06,-14.5,14067410,2476704,3.8,2571460,13.8
54,13433910,2012/05,13.5,11590700,2131295,41.2,3009107,15.9
55,10424810,2012/04,-16.1,9459409,2144737,23.6,2651347,10.2
56,7773459,2012/03,29.7,7314672,2505140,26.1,3159019,6.3
57,4614440,2012/02,11.8,4809532,2052593,18.7,2435839,-4.1
58,2178601,2012/01,-17.6,2756939,2756939,-21.0,2178601,-21.0
59,28965930,2011/12,-7.3,26169600,2453808,7.7,2643259,10.7
60,26322670,2011/11,29.0,23715790,2360658,20.8,2851305,11.0
61,23471360,2011/10,-20.0,21355130,2189626,1.0,2210787,9.9
62,21260580,2011/09,16.3,19165500,2449836,12.9,2765262,10.9
63,18495310,2011/08,15.9,16715670,2159218,10.1,2377213,10.6
64,16118100,2011/07,-17.2,14556450,2161242,-5.1,2050691,10.7
65,14067410,2011/06,16.2,12395210,2347290,5.5,2476704,13.5
66,11590700,2011/05,-0.6,10047920,2005549,6.3,2131295,15.4
67,9459409,2011/04,-14.4,8042369,2129968,0.7,2144737,17.6
68,7314672,2011/03,22.0,5912401,2317333,8.1,2505140,23.7
69,4809532,2011/02,-25.5,3595068,1429973,43.5,2052593,33.8
70,2756939,2011/01,12.4,2165095,2165095,27.3,2756939,27.3
