,accumulat_revenue,date,last_month_revenue_percent,last_year_accumulat_revenue,last_year_revenue,last_year_revenue_percent,revenue,revenue_percent
0,456310,2016/11,13.8,255465,43020,46.3,62958,78.6
1,393352,2016/10,35.7,212444,42607,29.8,55300,85.2
2,338053,2016/09,53.3,169837,42999,-5.2,40760,99.1
3,297293,2016/08,-35.6,126838,27456,-3.2,26581,134.4
4,270712,2016/07,59.7,99382,23800,73.5,41286,172.4
5,229426,2016/06,-27.3,75582,12297,110.3,25855,203.6
6,203571,2016/05,-12.1,63285,12778,178.1,35542,221.7
7,168030,2016/04,3.6,50507,10189,297.0,40446,232.7
8,127584,2016/03,19.9,40318,7255,438.2,39044,216.4
9,88539,2016/02,-41.9,33063,12563,159.1,32553,167.8
10,55986,2016/01,9.9,20500,20500,173.1,55986,173.1
11,306405,2015/12,18.4,522312,24702,106.2,50940,-41.3
12,255465,2015/11,1.0,497611,29134,47.7,43020,-48.7
13,212444,2015/10,-0.9,468477,34718,22.7,42607,-54.7
14,169837,2015/09,56.6,433759,42850,0.3,42999,-60.8
15,126838,2015/08,15.4,390909,35530,-22.7,27456,-67.6
16,99382,2015/07,93.5,355379,44284,-46.3,23800,-72.0
17,75582,2015/06,-3.8,311095,48304,-74.5,12297,-75.7
18,63285,2015/05,25.4,262791,50826,-74.9,12778,-75.9
19,50507,2015/04,40.4,211965,51854,-80.3,10189,-76.2
20,40318,2015/03,-42.3,160111,55027,-86.8,7255,-74.8
21,33063,2015/02,-38.7,105084,48066,-73.9,12563,-68.5
22,20500,2015/01,-17.0,57018,57018,-64.1,20500,-64.1
23,522312,2014/12,-15.2,757515,58286,-57.6,24702,-31.0
24,497610,2014/11,-16.1,699230,59584,-51.1,29134,-28.8
25,468476,2014/10,-19.0,639645,64400,-46.1,34718,-26.8
26,433758,2014/09,20.6,575247,63336,-32.3,42850,-24.6
27,390909,2014/08,-19.8,511911,69524,-48.9,35530,-23.6
28,355379,2014/07,-8.3,442387,56013,-20.9,44284,-19.7
29,311095,2014/06,-5.0,386374,50068,-3.5,48304,-19.5
30,262790,2014/05,-2.0,336306,63098,-19.5,50826,-21.9
31,211965,2014/04,-5.8,273208,68509,-24.3,51854,-22.4
32,160111,2014/03,14.5,204699,68855,-20.1,55027,-21.8
33,105084,2014/02,-15.7,135844,42309,13.6,48066,-22.6
34,57018,2014/01,-2.2,93535,93535,-39.0,57018,-39.0
35,757515,2013/12,-2.2,1054761,95392,-38.9,58286,-28.2
36,699230,2013/11,-7.5,959368,106659,-44.1,59584,-27.1
37,639645,2013/10,1.7,852710,104083,-38.1,64400,-25.0
38,575246,2013/09,-8.9,748627,105989,-40.2,63336,-23.1
39,511910,2013/08,24.1,642638,99228,-29.9,69524,-20.3
40,442387,2013/07,11.9,543410,100836,-44.5,56013,-18.6
41,386374,2013/06,-20.6,442574,62543,-19.9,50068,-12.7
42,336305,2013/05,-7.9,380031,75622,-16.6,63098,-11.5
43,273208,2013/04,-0.5,304409,94239,-27.3,68509,-10.2
44,204699,2013/03,62.7,210170,89757,-23.3,68855,-2.6
45,135844,2013/02,-54.8,120413,67110,-37.0,42309,12.8
46,93535,2013/01,0.0,53303,53303,75.5,93535,75.5
47,788705,2012/12,-10.6,894684,37935,151.5,95392,-11.8
48,693313,2012/11,2.5,856749,59195,80.2,106659,-19.1
49,586654,2012/10,1.6,797555,77606,34.1,104083,-26.4
50,482571,2012/09,165.8,719949,87252,17.4,102472,-33.0
51,380099,2012/08,-22.1,632697,75437,-48.9,38551,-39.9
52,341548,2012/07,51.0,557259,82121,-39.8,49466,-38.7
53,292082,2012/06,-36.5,475138,71088,-53.9,32746,-38.5
54,259336,2012/05,-5.8,404050,70976,-27.3,51604,-35.8
55,207732,2012/04,-6.6,333075,71736,-23.6,54795,-37.6
56,152937,2012/03,0.1,261339,87206,-32.8,58641,-41.5
57,94296,2012/02,64.0,174133,83595,-29.9,58581,-45.8
58,35715,2012/01,-5.8,90538,90538,-60.5,35715,-60.5
59,894684,2011/12,-35.9,1018862,87876,-56.8,37935,-12.2
60,856749,2011/11,-23.7,930986,97637,-39.4,59195,-8.0
61,797625,2011/10,-11.1,833349,82299,-5.7,77606,-4.3
62,719949,2011/09,15.7,751050,107253,-18.6,87252,-4.1
63,632697,2011/08,-8.1,643797,65044,16.0,75437,-1.7
64,557259,2011/07,15.5,578752,64555,27.2,82121,-3.7
65,475138,2011/06,0.2,514198,76811,-7.4,71088,-7.6
66,404119,2011/05,-1.0,437387,97702,-27.4,70976,-7.6
67,333144,2011/04,-17.7,339685,77703,-7.7,71736,-1.9
68,261339,2011/03,4.3,261982,94496,-7.7,87206,-0.2
69,174133,2011/02,-7.7,167486,75301,11.0,83595,4.0
70,90538,2011/01,3.0,92184,92184,-1.8,90538,-1.8
