,accumulat_revenue,date,last_month_revenue_percent,last_year_accumulat_revenue,last_year_revenue,last_year_revenue_percent,revenue,revenue_percent
0,5665503,2016/11,2.0,6005320,711235,-35.7,457573,-5.7
1,5207930,2016/10,-34.1,5294084,802771,-44.1,448764,-1.6
2,4759165,2016/09,12.7,4491313,788930,-13.6,681261,6.0
3,4077904,2016/08,2.2,3702383,767695,-21.2,604617,10.1
4,3473287,2016/07,28.9,2934688,612298,-3.4,591373,18.4
5,2881914,2016/06,2.1,2322390,585356,-21.6,458658,24.1
6,2423256,2016/05,-11.6,1737034,399093,12.5,449055,39.5
7,1974202,2016/04,-3.4,1337941,371990,36.5,507708,47.6
8,1466494,2016/03,34.4,965951,344918,52.3,525469,51.8
9,941025,2016/02,-28.9,621033,259838,50.5,391056,51.5
10,549968,2016/01,-8.2,361195,361195,52.3,549968,52.3
11,6604500,2015/12,-15.8,5400563,405335,47.8,599181,22.3
12,6005320,2015/11,-11.4,4995228,371911,91.2,711235,20.2
13,5294084,2015/10,1.8,4623317,521418,54.0,802771,14.5
14,4491313,2015/09,2.8,4101899,615542,28.2,788930,9.5
15,3702383,2015/08,25.4,3486357,532196,44.3,767695,6.2
16,2934688,2015/07,4.6,2954161,510436,20.0,612298,-0.7
17,2322390,2015/06,46.7,2443725,391989,49.3,585356,-5.0
18,1737034,2015/05,7.3,2051736,372738,7.1,399093,-15.3
19,1337941,2015/04,7.8,1678998,415078,-10.4,371990,-20.3
20,965951,2015/03,32.7,1263920,425476,-18.9,344918,-23.6
21,621033,2015/02,-28.1,838444,390391,-33.4,259838,-25.9
22,361195,2015/01,-10.9,448053,448053,-19.4,361195,-19.4
23,5400563,2014/12,9.0,6387182,501410,-19.2,405335,-15.4
24,4995228,2014/11,-28.7,5885772,589075,-36.9,371911,-15.1
25,4623317,2014/10,-15.3,5296697,599780,-13.1,521418,-12.7
26,4101899,2014/09,15.7,4696917,670724,-8.2,615542,-12.7
27,3486356,2014/08,4.3,4026193,550845,-3.4,532196,-13.4
28,2954160,2014/07,30.2,3475348,497152,2.7,510436,-15.0
29,2443724,2014/06,5.2,2978196,561528,-30.2,391989,-18.0
30,2051736,2014/05,-10.2,2416668,603315,-38.2,372738,-15.1
31,1678998,2014/04,-2.4,1813353,479995,-13.5,415078,-7.4
32,1263920,2014/03,9.0,1333358,497129,-14.4,425476,-5.2
33,838444,2014/02,-12.9,836229,308750,26.4,390391,0.3
34,448053,2014/01,-10.6,527479,527479,-15.1,448053,-15.1
35,6387182,2013/12,-14.9,8293883,410747,22.1,501410,-23.0
36,5885772,2013/11,-1.8,7883136,469569,25.5,589075,-25.3
37,5296697,2013/10,-10.6,7413567,741700,-19.1,599780,-28.5
38,4696917,2013/09,21.8,6671867,724064,-7.4,670724,-29.6
39,4026193,2013/08,10.8,5947804,761411,-27.6,550845,-32.3
40,3475348,2013/07,-11.5,5186392,753996,-34.1,497152,-33.0
41,2978196,2013/06,-6.9,4432397,638209,-12.0,561528,-32.8
42,2416668,2013/05,25.7,3794187,931854,-35.3,603315,-36.3
43,1813353,2013/04,-3.4,2862333,941447,-49.0,479995,-36.6
44,1333357,2013/03,61.0,1920886,728803,-31.8,497129,-30.6
45,836229,2013/02,-41.5,1192083,653520,-52.8,308750,-29.9
46,527479,2013/01,0.0,538563,538563,-2.0,527479,-2.0
47,7950740,2012/12,-13.6,6530887,645556,-40.7,383060,21.7
48,7567680,2012/11,-38.0,5885331,505106,-12.2,443609,28.6
49,7124072,2012/10,4.4,5380224,602258,18.7,714924,32.4
50,6409148,2012/09,-5.7,4777965,637898,7.3,684553,34.1
51,5724595,2012/08,-3.6,4140067,657306,10.4,725848,38.3
52,4998747,2012/07,21.4,3482761,620180,21.4,753084,43.5
53,4245663,2012/06,-30.3,2862581,532879,16.4,620285,48.3
54,3625378,2012/05,4.1,2329702,528624,68.3,889507,55.6
55,2735871,2012/04,15.3,1801078,556216,53.6,854344,51.9
56,1881527,2012/03,17.4,1244862,500882,48.0,741164,51.1
57,1140363,2012/02,24.0,743980,334524,88.7,631183,53.3
58,509180,2012/01,-21.1,409455,409455,24.4,509180,24.4
59,6530887,2011/12,27.8,6350039,416068,55.2,645556,2.8
60,5885331,2011/11,-16.1,5933972,484904,4.2,505106,-0.8
61,5380224,2011/10,-5.6,5449067,513872,17.2,602258,-1.3
62,4777965,2011/09,-3.0,4935195,549234,16.1,637898,-3.2
63,4140067,2011/08,6.0,4385961,485239,35.5,657306,-5.6
64,3482761,2011/07,16.4,3900723,509479,21.7,620180,-10.7
65,2862581,2011/06,0.8,3391244,601994,-11.5,532879,-15.6
66,2329702,2011/05,-5.0,2789250,527477,0.2,528624,-16.5
67,1801078,2011/04,11.0,2261772,616210,-9.7,556216,-20.4
68,1244862,2011/03,49.7,1645563,691667,-27.6,500882,-24.4
69,743980,2011/02,-18.3,953896,476968,-29.9,334524,-22.0
70,409455,2011/01,-1.6,476927,476927,-14.1,409455,-14.1
