,accumulat_revenue,date,last_month_revenue_percent,last_year_accumulat_revenue,last_year_revenue,last_year_revenue_percent,revenue,revenue_percent
0,765677,2016/11,123.0,669390,35591,118.9,77915,14.4
1,687762,2016/10,-40.3,633799,29287,19.3,34944,8.5
2,652818,2016/09,-34.0,604512,13810,324.1,58572,8.0
3,594245,2016/08,-21.4,590702,33325,166.4,88762,0.6
4,505483,2016/07,-48.5,557377,9858,1045.5,112925,-9.3
5,392558,2016/06,336.3,547519,10,0.0,219506,-28.3
6,173052,2016/05,-3.4,547509,75324,-33.2,50306,-68.4
7,122746,2016/04,38.7,472185,151676,-65.7,52096,-74.0
8,70650,2016/03,13.5,320509,132363,-71.6,37553,-78.0
9,33097,2016/02,330770.0,188146,188136,-82.4,33087,-82.4
10,10,2016/01,-100.0,10,10,0.0,10,0.0
11,769553,2015/12,181.4,22143,10,1000000.0,100163,3375.4
12,669390,2015/11,21.5,22133,0,0.0,35591,2924.4
13,633799,2015/10,112.1,22133,0,0.0,29287,2763.6
14,604512,2015/09,-58.6,22133,0,0.0,13810,2631.3
15,590702,2015/08,238.1,22133,0,0.0,33325,2568.9
16,557377,2015/07,98480.0,22133,0,0.0,9858,2418.3
17,547519,2015/06,-100.0,22133,10114,-99.9,10,2373.8
18,547509,2015/05,-50.3,12019,0,0.0,75324,4455.4
19,472185,2015/04,14.6,12019,0,0.0,151676,3828.6
20,320509,2015/03,-29.6,12019,0,0.0,132363,2566.7
21,188146,2015/02,1881260.0,12019,0,0.0,188136,1465.4
22,10,2015/01,0.0,12019,12019,-99.9,10,-99.9
23,22143,2014/12,1000000.0,999467,167100,-100.0,10,-97.8
24,22133,2014/11,1000000.0,832367,188989,-100.0,0,-97.3
25,22133,2014/10,0.0,643378,290951,-100.0,0,-96.6
26,22133,2014/09,0.0,352427,161244,-100.0,0,-93.7
27,22133,2014/08,0.0,191183,188115,-100.0,0,-88.4
28,22133,2014/07,-100.0,3068,410,-100.0,0,621.4
29,22133,2014/06,0.0,0,152,6554.0,10114,732.7
30,12019,2014/05,0.0,2506,650,-100.0,0,379.6
31,12019,2014/04,0.0,1856,400,-100.0,0,547.6
32,12019,2014/03,0.0,1456,895,-100.0,0,725.5
33,12019,2014/02,-100.0,561,0,0.0,0,2042.4
34,12019,2014/01,-92.8,561,561,2042.4,12019,2042.4
35,999467,2013/12,-11.6,1379450,482,34568.0,167100,-27.5
36,832367,2013/11,-35.0,1378968,31488,500.2,188989,-39.6
37,643378,2013/10,80.4,1347480,46804,521.6,290951,-52.3
38,352427,2013/09,-14.3,1300676,118207,36.4,161244,-72.9
39,191183,2013/08,45781.7,1182469,134251,40.1,188115,-83.8
40,3068,2013/07,169.7,1048218,142104,-99.7,410,-99.7
41,2658,2013/06,-76.6,906114,2742,-94.4,152,-99.7
42,2506,2013/05,62.5,903372,10655,-93.9,650,-99.7
43,1856,2013/04,-55.3,892717,8496,-95.3,400,-99.8
44,1456,2013/03,0.0,884221,280308,-99.7,895,-99.8
45,561,2013/02,-100.0,603913,271272,-100.0,0,-99.9
46,561,2013/01,0.0,332641,332641,-99.8,561,-99.8
47,69613,2012/12,0.0,133324,2084,-76.9,482,-47.8
48,69131,2012/11,100.0,131240,1217,-100.0,0,-47.3
49,69131,2012/10,0.0,130023,63147,-100.1,-72,-46.8
50,69203,2012/09,-100.0,66876,15385,-100.0,0,3.5
51,69203,2012/08,-50.6,51491,12590,-48.4,6494,34.4
52,62709,2012/07,379.7,38901,11677,12.6,13153,61.2
53,49556,2012/06,-74.3,27224,0,0.0,2742,82.0
54,46814,2012/05,25.4,27224,13393,-20.4,10655,71.9
55,36159,2012/04,113.8,13831,0,0.0,8496,161.4
56,27663,2012/03,-55.7,13831,11337,-64.9,3973,100.0
57,23690,2012/02,-39.0,2494,1247,619.6,8974,849.9
58,14716,2012/01,606.1,1246,1246,1081.1,14716,1081.1
59,133324,2011/12,71.2,76439,2495,-16.5,2084,74.4
60,131240,2011/11,-98.1,73944,18851,-93.5,1217,77.5
61,130023,2011/10,310.4,55093,20110,214.0,63147,136.0
62,66876,2011/09,22.2,34983,17800,-13.6,15385,91.2
63,51491,2011/08,7.8,17183,0,0.0,12590,199.7
64,38901,2011/07,0.0,17183,671,1640.2,11677,126.4
65,27224,2011/06,-100.0,16512,2631,-100.0,0,64.9
66,27224,2011/05,0.0,13881,0,0.0,13393,96.1
67,13831,2011/04,-100.0,13881,1144,-100.0,0,-0.4
68,13831,2011/03,809.1,12737,471,2307.0,11337,8.6
69,2494,2011/02,0.1,12266,8546,-85.4,1247,-79.7
70,1246,2011/01,-50.1,3720,3720,-66.5,1246,-66.5
