,accumulat_revenue,date,last_month_revenue_percent,last_year_accumulat_revenue,last_year_revenue,last_year_revenue_percent,revenue,revenue_percent
0,806125,2016/11,42.9,792675,88075,48.0,130325,1.7
1,675800,2016/10,13.9,704599,145270,-37.2,91202,-4.1
2,584598,2016/09,-9.4,559329,84864,-5.7,80049,4.5
3,504549,2016/08,71.5,474465,66935,31.9,88306,6.3
4,416243,2016/07,-20.2,407530,42120,22.3,51492,2.1
5,364751,2016/06,6.6,365410,51944,24.2,64527,-0.2
6,300224,2016/05,5.9,313466,57620,5.0,60522,-4.2
7,239702,2016/04,-7.6,255846,89878,-36.5,57121,-6.3
8,182581,2016/03,40.4,165968,53401,15.8,61809,10.0
9,120772,2016/02,-42.7,112567,51916,-15.2,44013,7.3
10,76760,2016/01,32.7,60651,60651,26.6,76760,26.6
11,850535,2015/12,-34.3,721813,67738,-14.6,57860,17.8
12,792675,2015/11,-39.4,654075,79892,10.2,88075,21.2
13,704600,2015/10,71.2,574183,68673,111.5,145270,22.7
14,559330,2015/09,26.8,505510,51845,63.7,84864,10.6
15,474465,2015/08,58.9,453665,61424,9.0,66935,4.6
16,407530,2015/07,-18.9,392241,61045,-31.0,42120,3.9
17,365410,2015/06,-9.9,331196,75702,-31.4,51944,10.3
18,313466,2015/05,-35.9,255494,68338,-15.7,57620,22.7
19,255846,2015/04,68.3,187156,45303,98.4,89878,36.7
20,165968,2015/03,2.9,141853,39905,33.8,53401,17.0
21,112567,2015/02,-14.4,101948,59117,-12.2,51916,10.4
22,60651,2015/01,-10.5,42831,42831,41.6,60651,41.6
23,721813,2014/12,-15.2,601946,18763,261.0,67738,19.9
24,654075,2014/11,16.3,583183,35638,124.2,79892,12.2
25,574183,2014/10,32.5,547545,36566,87.8,68673,4.9
26,505511,2014/09,-15.6,510977,32681,58.6,51845,-1.1
27,453666,2014/08,0.6,478296,46747,31.4,61424,-5.2
28,392241,2014/07,-19.4,431549,53615,13.9,61045,-9.1
29,331196,2014/06,10.8,377934,41634,81.8,75702,-12.4
30,255494,2014/05,50.8,336300,69293,-1.4,68338,-24.0
31,187157,2014/04,13.5,267007,94083,-51.8,45303,-29.9
32,141853,2014/03,-32.5,172924,66194,-39.7,39905,-18.0
33,101948,2014/02,38.0,106730,49930,18.4,59117,-4.5
34,42831,2014/01,130.9,56800,56800,-24.6,42831,-24.6
35,601644,2013/12,-47.9,708569,54632,-66.0,18552,-15.1
36,583183,2013/11,-2.5,653937,49279,-27.7,35638,-10.8
37,547545,2013/10,11.9,604658,61281,-40.3,36566,-9.4
38,510979,2013/09,-30.1,543377,48107,-32.1,32681,-6.0
39,478298,2013/08,-12.8,495271,57076,-18.1,46747,-3.4
40,431550,2013/07,28.8,438194,94663,-43.4,53615,-1.5
41,377935,2013/06,-39.9,343531,69254,-39.9,41634,10.0
42,336301,2013/05,-26.3,274277,50107,38.3,69293,22.6
43,267007,2013/04,40.2,224170,55333,70.0,94083,19.1
44,173817,2013/03,34.4,168838,58737,14.2,67087,2.9
45,106730,2013/02,-12.1,110101,52917,-5.6,49930,-3.1
46,56800,2013/01,0.0,57184,57184,-0.7,56800,-0.7
47,652106,2012/12,2.5,742956,41537,-10.4,37211,-12.2
48,614895,2012/11,-38.3,701419,63995,-43.3,36312,-12.3
49,578583,2012/10,23.8,637424,58794,0.1,58866,-9.2
50,519717,2012/09,-12.5,578630,68126,-30.2,47535,-10.2
51,472182,2012/08,-10.4,510504,42737,27.1,54334,-7.5
52,417848,2012/07,-30.6,467767,68216,-11.1,60673,-10.7
53,357175,2012/06,79.0,399551,59922,46.0,87459,-10.6
54,269716,2012/05,-9.2,339629,70102,-30.3,48853,-20.6
55,220863,2012/04,-8.3,269527,61756,-12.9,53797,-18.0
56,167066,2012/03,4.9,207771,75488,-22.3,58642,-19.6
57,108424,2012/02,6.4,132283,54779,2.0,55885,-18.0
58,52539,2012/01,26.5,77504,77504,-32.2,52539,-32.2
59,742956,2011/12,-35.1,648714,57074,-27.2,41537,14.5
60,701419,2011/11,8.8,591640,56901,12.5,63995,18.5
61,637424,2011/10,-13.7,534739,66426,-11.5,58794,19.2
62,578630,2011/09,59.4,468313,70286,-3.1,68126,23.5
63,510504,2011/08,-37.3,398027,64847,-34.1,42737,28.3
64,467767,2011/07,13.8,333180,63562,7.3,68216,40.4
65,399551,2011/06,-14.5,269618,60518,-1.0,59922,48.2
66,339629,2011/05,13.5,209100,58767,19.3,70102,62.4
67,269527,2011/04,-18.2,150333,38867,58.9,61756,79.3
68,207771,2011/03,37.8,111466,46368,62.8,75488,86.4
69,132283,2011/02,-29.3,65098,30908,77.2,54779,103.2
70,77504,2011/01,35.8,34190,34190,126.7,77504,126.7
