,accumulat_revenue,date,last_month_revenue_percent,last_year_accumulat_revenue,last_year_revenue,last_year_revenue_percent,revenue,revenue_percent
0,11708021,2016/11,14.5,11620856,1100031,14.3,1257185,0.8
1,10450840,2016/10,-12.9,10520830,1707960,-35.7,1097856,-0.7
2,9352980,2016/09,17.8,8812865,2918621,-56.8,1261180,6.1
3,8091800,2016/08,16.5,5894244,967425,10.7,1071038,37.3
4,7020762,2016/07,-36.4,4926819,878472,4.6,918914,42.5
5,6101848,2016/06,70.9,4048347,596546,142.1,1444305,50.7
6,4657543,2016/05,8.6,3451801,655968,28.8,845074,34.9
7,3812469,2016/04,-8.7,2795833,628658,23.8,778213,36.4
8,3034256,2016/03,-31.1,2167175,772217,10.4,852636,40.0
9,2181620,2016/02,30.9,1394958,530639,133.1,1236922,56.4
10,944698,2016/01,-34.1,864319,864319,9.3,944698,9.3
11,13053769,2015/12,30.3,12320732,998278,43.5,1432913,5.9
12,11620860,2015/11,-35.6,11322450,935710,17.6,1100031,2.6
13,10520830,2015/10,-41.5,10386740,1010494,69.0,1707960,1.3
14,8812865,2015/09,201.7,9376250,944273,209.1,2918621,-6.0
15,5894244,2015/08,10.1,8431977,1033716,-6.4,967425,-30.1
16,4926819,2015/07,47.3,7398261,1024755,-14.3,878472,-33.4
17,4048347,2015/06,-9.1,6373506,1382037,-56.8,596546,-36.5
18,3451801,2015/05,4.3,4991469,1010422,-35.1,655968,-30.9
19,2795833,2015/04,-18.6,3981047,1012790,-37.9,628658,-29.8
20,2167175,2015/03,45.5,2968257,1033188,-25.3,772217,-27.0
21,1394958,2015/02,-38.6,1935069,801979,-33.8,530639,-27.9
22,864319,2015/01,-13.4,1133090,1133090,-23.7,864319,-23.7
23,12320732,2014/12,6.7,15098372,2051548,-51.3,998278,-18.4
24,11322454,2014/11,-7.4,13046824,1157344,-19.1,935710,-13.2
25,10386740,2014/10,7.0,11889480,1074823,-6.0,1010494,-12.6
26,9376250,2014/09,-8.6,10814660,1244448,-24.1,944273,-13.3
27,8431977,2014/08,0.9,9570208,1305051,-20.8,1033716,-11.9
28,7398261,2014/07,-25.9,8265157,1058161,-3.2,1024755,-10.5
29,6373506,2014/06,36.8,7206996,1132747,22.0,1382037,-11.6
30,4991469,2014/05,-0.2,6074249,1281538,-21.2,1010422,-17.8
31,3981047,2014/04,-2.0,4792711,1254810,-19.3,1012790,-16.9
32,2968257,2014/03,28.8,3537901,1257334,-17.8,1033188,-16.1
33,1935069,2014/02,-29.2,2280567,991617,-19.1,801979,-15.1
34,1133090,2014/01,-44.8,1288950,1288950,-12.1,1133090,-12.1
35,15098370,2013/12,77.3,13338570,1501804,36.6,2051549,13.2
36,13046820,2013/11,7.7,11836770,1039773,11.3,1157344,10.2
37,11889480,2013/10,-13.6,10796990,1149596,-6.5,1074823,10.1
38,10814660,2013/09,-4.6,9647396,1006799,23.6,1244448,12.1
39,9570209,2013/08,23.3,8640596,1130035,15.5,1305051,10.8
40,8265157,2013/07,-6.6,7510561,1396988,-24.3,1058161,10.0
41,7206996,2013/06,-11.6,6113573,947028,19.6,1132747,17.9
42,6074250,2013/05,2.1,5166546,1122523,14.2,1281538,17.6
43,4792712,2013/04,-0.2,4044023,791617,58.5,1254810,18.5
44,3537901,2013/03,26.8,3252405,1059131,18.7,1257334,8.8
45,2280567,2013/02,-23.1,2193274,1098518,-9.7,991617,4.0
46,1288950,2013/01,0.0,1094756,1094756,17.7,1288950,17.7
47,6753268,2012/12,34.6,8124152,668021,-12.2,586761,-16.9
48,6166507,2012/11,-14.7,7456131,428204,1.8,435777,-17.3
49,5730730,2012/10,10.4,7027927,535751,-4.6,510987,-18.5
50,5219743,2012/09,-33.6,6492176,1076380,-57.0,462658,-19.6
51,4757085,2012/08,-15.1,5415796,583529,19.4,696708,-12.2
52,4060377,2012/07,63.8,4832267,783760,4.7,820722,-16.0
53,3239655,2012/06,-5.9,4048506,856411,-41.5,500881,-20.0
54,2738774,2012/05,32.2,3192094,914335,-41.7,532623,-14.2
55,2206151,2012/04,-27.6,2277759,595129,-32.3,403042,-3.1
56,1803108,2012/03,-16.6,1682630,469774,18.5,556548,7.2
57,1246560,2012/02,15.2,1212856,466767,42.9,667215,2.8
58,579345,2012/01,-13.3,746089,746089,-22.3,579345,-22.3
59,8124152,2011/12,56.0,8759001,870496,-23.3,668021,-7.2
60,7456131,2011/11,-20.1,7888505,696906,-38.5,428204,-5.5
61,7027927,2011/10,-50.2,7191599,852946,-37.2,535751,-2.3
62,6492176,2011/09,84.5,6338653,749936,43.5,1076380,2.4
63,5415796,2011/08,-25.5,5588717,820831,-28.9,583529,-3.1
64,4832267,2011/07,-8.5,4767886,727906,7.7,783760,1.4
65,4048506,2011/06,-6.3,4039980,734400,16.6,856411,0.2
66,3192094,2011/05,53.6,3305580,685881,33.3,914335,-3.4
67,2277759,2011/04,26.7,2619699,621479,-4.2,595129,-13.1
68,1682630,2011/03,0.6,1998220,552536,-15.0,469774,-15.8
69,1212856,2011/02,-37.4,1445684,761573,-38.7,466767,-16.1
70,746089,2011/01,-14.3,684111,684111,9.1,746089,9.1
