,accumulat_revenue,date,last_month_revenue_percent,last_year_accumulat_revenue,last_year_revenue,last_year_revenue_percent,revenue,revenue_percent
0,306217,2016/11,1.5,332830,29445,-5.1,27931,-8.0
1,278286,2016/10,6.0,303385,28935,-4.9,27519,-8.3
2,250767,2016/09,-8.6,274450,28635,-9.3,25966,-8.6
3,224801,2016/08,3.5,245815,29700,-4.3,28419,-8.6
4,196382,2016/07,3.0,216115,29627,-7.3,27449,-9.1
5,168933,2016/06,-4.0,186488,30743,-13.3,26657,-9.4
6,142276,2016/05,-0.1,155745,31641,-12.2,27779,-8.6
7,114497,2016/04,-7.6,124104,31072,-10.5,27798,-7.7
8,86699,2016/03,7.0,93032,31943,-5.8,30079,-6.8
9,56620,2016/02,-1.4,61089,30257,-7.1,28117,-7.3
10,28503,2016/01,-5.1,30832,30832,-7.6,28503,-7.6
11,362860,2015/12,2.0,369016,31670,-5.2,30030,-1.7
12,332830,2015/11,1.8,337346,30871,-4.6,29445,-1.3
13,303385,2015/10,1.0,306475,31434,-7.9,28935,-1.0
14,274450,2015/09,-3.6,275041,30708,-6.8,28635,-0.2
15,245815,2015/08,0.3,244333,31749,-6.4,29700,0.6
16,216115,2015/07,-3.6,212584,31400,-5.7,29627,1.7
17,186488,2015/06,-2.8,181184,30922,-0.6,30743,2.9
18,155745,2015/05,1.8,150262,30419,4.0,31641,3.7
19,124104,2015/04,-2.7,119843,29975,3.7,31072,3.6
20,93032,2015/03,5.6,89868,30666,4.2,31943,3.5
21,61089,2015/02,-1.9,59202,29380,3.0,30257,3.2
22,30832,2015/01,-2.7,29822,29822,3.4,30832,3.4
23,369016,2014/12,2.6,360633,31495,0.6,31670,2.3
24,337346,2014/11,-1.8,329138,30806,0.2,30871,2.5
25,306475,2014/10,2.4,298332,30167,4.2,31434,2.7
26,275041,2014/09,-3.3,268165,28856,6.4,30708,2.6
27,244333,2014/08,1.1,239309,30718,3.4,31749,2.1
28,212584,2014/07,1.5,208591,29800,5.4,31400,1.9
29,181184,2014/06,1.6,178791,30459,1.5,30922,1.3
30,150262,2014/05,1.5,148332,29771,2.2,30419,1.3
31,119843,2014/04,-2.3,118561,30122,-0.5,29975,1.1
32,89868,2014/03,4.4,88439,31060,-1.3,30666,1.6
33,59202,2014/02,-1.5,57379,28850,1.8,29380,3.2
34,29822,2014/01,-5.3,28529,28529,4.5,29822,4.5
35,360633,2013/12,2.2,360906,30256,4.1,31495,-0.1
36,329138,2013/11,2.1,330650,29536,4.3,30806,-0.4
37,298332,2013/10,4.5,301114,30187,-0.1,30167,-0.9
38,268165,2013/09,-6.1,270927,29504,-2.2,28856,-1.0
39,239309,2013/08,3.1,241423,30844,-0.4,30718,-0.9
40,208591,2013/07,-2.2,210579,31054,-4.0,29800,-0.9
41,178791,2013/06,2.3,179525,30624,-0.5,30459,-0.4
42,148332,2013/05,-1.2,148901,30763,-3.2,29771,-0.4
43,118561,2013/04,-3.0,118138,30097,0.1,30122,0.3
44,88439,2013/03,7.7,88041,30409,2.1,31060,0.4
45,57379,2013/02,1.1,57632,29235,-1.3,28850,-0.4
46,28529,2013/01,0.0,28397,28397,0.5,28529,0.5
47,360906,2012/12,2.4,345140,30256,0.0,30256,4.6
48,330650,2012/11,-2.2,314884,29944,-1.4,29536,5.0
49,301114,2012/10,2.3,284940,29605,2.0,30187,5.7
50,270927,2012/09,-4.3,255335,28243,4.5,29504,6.1
51,241423,2012/08,-0.7,227092,29455,4.7,30844,6.3
52,210579,2012/07,1.4,197637,29190,6.4,31054,6.5
53,179525,2012/06,-0.4,168447,29004,5.6,30624,6.6
54,148901,2012/05,2.2,139443,27977,9.9,30763,6.8
55,118138,2012/04,-1.0,111466,29002,3.8,30097,6.0
56,88041,2012/03,4.0,82464,29186,4.2,30409,6.8
57,57632,2012/02,3.0,53278,27164,7.6,29235,8.2
58,28397,2012/01,-6.1,26114,26114,8.7,28397,8.7
59,345140,2011/12,1.0,323704,27226,11.1,30256,6.6
60,314884,2011/11,1.1,296478,27242,9.9,29944,6.2
61,284940,2011/10,4.8,269236,26900,10.1,29605,5.8
62,255335,2011/09,-4.1,242336,25894,9.1,28243,5.4
63,227092,2011/08,0.9,216442,27110,8.6,29455,4.9
64,197637,2011/07,0.6,189332,26884,8.6,29190,4.4
65,168447,2011/06,3.7,162448,27243,6.5,29004,3.7
66,139443,2011/05,-3.5,135205,28074,-0.3,27977,3.1
67,111466,2011/04,-0.6,107131,26633,8.9,29002,4.0
68,82464,2011/03,7.4,80498,27815,4.9,29186,2.4
69,53278,2011/02,4.0,52683,25872,5.0,27164,1.1
70,26114,2011/01,-4.1,26811,26811,-2.6,26114,-2.6
