,accumulat_revenue,date,last_month_revenue_percent,last_year_accumulat_revenue,last_year_revenue,last_year_revenue_percent,revenue,revenue_percent
0,511977,2016/11,78.8,989298,58038,7.9,62646,-48.3
1,449331,2016/10,-28.3,931260,61362,-42.9,35038,-51.8
2,414293,2016/09,17.2,869898,70778,-31.0,48864,-52.4
3,365429,2016/08,2.7,799120,60538,-31.1,41697,-54.3
4,323732,2016/07,-35.2,738582,64332,-36.9,40590,-56.2
5,283142,2016/06,46.8,674250,66635,-6.0,62617,-58.0
6,220525,2016/05,2.1,607615,85916,-50.4,42645,-63.7
7,177880,2016/04,3.2,521699,95885,-56.4,41773,-65.9
8,136107,2016/03,-7.2,425814,114940,-64.8,40490,-68.0
9,95617,2016/02,-16.2,310874,169353,-74.3,43607,-69.2
10,52010,2016/01,-15.1,141521,141521,-63.3,52010,-63.3
11,1050570,2015/12,5.6,1796348,133948,-54.3,61272,-41.5
12,989298,2015/11,-5.4,1662398,120237,-51.7,58038,-40.5
13,931260,2015/10,-13.3,1542161,125692,-51.2,61362,-39.6
14,869898,2015/09,16.9,1416469,146269,-51.6,70778,-38.6
15,799120,2015/08,-5.9,1270200,152971,-60.4,60538,-37.1
16,738582,2015/07,-3.5,1117229,160410,-59.9,64332,-33.9
17,674250,2015/06,-22.4,956819,119338,-44.2,66635,-29.5
18,607615,2015/05,-10.4,837481,145878,-41.1,85916,-27.5
19,521699,2015/04,-16.6,691603,130359,-26.5,95885,-24.6
20,425814,2015/03,-32.1,561244,180249,-36.2,114940,-24.1
21,310874,2015/02,19.7,380995,161561,4.8,169353,-18.4
22,141521,2015/01,5.7,219434,219434,-35.5,141521,-35.5
23,1796348,2014/12,11.4,1677791,131098,2.2,133948,7.1
24,1662400,2014/11,-4.3,1546694,105806,13.6,120237,7.5
25,1542163,2014/10,-14.1,1440887,110856,13.4,125692,7.0
26,1416471,2014/09,-4.4,1330032,152572,-4.1,146269,6.5
27,1270202,2014/08,-4.6,1177460,144850,5.6,152971,7.9
28,1117231,2014/07,34.4,1032610,135988,18.0,160410,8.2
29,956820,2014/06,-18.2,896622,135273,-11.8,119338,6.7
30,837482,2014/05,11.9,761349,113362,28.7,145878,10.0
31,691604,2014/04,-27.7,647987,121756,7.1,130359,6.7
32,561245,2014/03,11.6,526231,124422,44.9,180249,6.7
33,380996,2014/02,-26.4,401809,196907,-18.0,161561,-5.2
34,219434,2014/01,67.4,204902,204902,7.1,219434,7.1
35,1677791,2013/12,23.9,1996333,170412,-23.1,131097,-15.9
36,1546694,2013/11,-4.6,1825921,137491,-23.0,105806,-15.3
37,1440887,2013/10,-27.3,1688430,136164,-18.6,110856,-14.7
38,1330032,2013/09,5.3,1552266,132967,14.7,152572,-14.3
39,1177460,2013/08,6.5,1419299,116766,24.0,144850,-17.0
40,1032610,2013/07,0.5,1302533,149294,-8.9,135988,-20.7
41,896622,2013/06,19.4,1153239,133616,1.3,135302,-22.3
42,761349,2013/05,-6.9,1019623,123422,-8.1,113362,-25.3
43,523565,2013/04,-2.1,703920,139659,-12.8,121756,-25.6
44,526202,2013/03,-36.8,756542,192280,-35.3,124393,-30.4
45,401809,2013/02,-3.9,564262,221720,-11.2,196907,-28.8
46,204902,2013/01,0.0,342542,342542,-40.2,204902,-40.2
47,1905429,2012/12,24.0,1740590,172916,-5.2,164010,9.5
48,1741419,2012/11,1.7,1567674,163947,-19.3,132284,11.1
49,1609135,2012/10,2.8,1403726,122665,6.1,130097,14.6
50,1479038,2012/09,16.0,1281061,168198,-24.8,126480,15.4
51,1352558,2012/08,-23.3,1112863,135497,-19.5,109037,21.5
52,1243521,2012/07,7.6,977366,133959,6.2,142222,27.2
53,1101299,2012/06,17.8,843406,179668,-26.5,132123,30.6
54,969176,2012/05,-11.1,663739,225791,-50.3,112130,46.0
55,857046,2012/04,-31.3,437948,183951,-31.4,126141,95.7
56,730905,2012/03,-13.6,253997,123136,49.2,183734,187.8
57,547170,2012/02,-36.5,130853,74993,183.4,212562,318.1
58,334608,2012/01,93.5,55868,55868,498.9,334608,498.9
59,1740590,2011/12,5.5,245940,31725,445.0,172916,607.7
60,1567674,2011/11,33.7,214215,24968,556.6,163947,631.8
61,1403726,2011/10,-27.1,189247,25577,379.6,122665,641.7
62,1281061,2011/09,24.1,163670,25746,553.3,168198,682.7
63,1112863,2011/08,1.1,137924,15858,754.4,135497,706.9
64,977366,2011/07,-25.4,122066,21971,509.7,133959,700.7
65,843406,2011/06,-20.4,100095,15663,1047.1,179668,742.6
66,663738,2011/05,22.7,84432,15928,1317.6,225791,686.1
67,437947,2011/04,49.4,68504,18004,921.7,183951,539.3
68,253997,2011/03,64.2,50500,23373,426.8,123136,403.0
69,130853,2011/02,34.2,27127,12631,493.7,74993,382.4
70,55868,2011/01,76.1,14496,14496,285.4,55868,285.4
