,accumulat_revenue,date,last_month_revenue_percent,last_year_accumulat_revenue,last_year_revenue,last_year_revenue_percent,revenue,revenue_percent
0,23440656,2016/11,30.5,18205398,2389755,46.1,3491550,28.8
1,19949100,2016/10,9.8,15815650,2315706,15.6,2676133,26.1
2,17272970,2016/09,36.9,13499940,2313324,5.4,2437821,28.0
3,14835150,2016/08,-28.5,11186620,1920101,-7.3,1780429,32.6
4,13054720,2016/07,-13.5,9266514,1868401,33.2,2488427,40.9
5,10566290,2016/06,36.4,7398113,1939273,48.3,2875675,42.8
6,7690619,2016/05,24.7,5458840,1691479,24.6,2108336,40.9
7,5582283,2016/04,18.2,3767361,1020220,65.7,1690235,48.2
8,3892048,2016/03,3.5,2747141,1018466,40.4,1429970,41.7
9,2462078,2016/02,28.0,1728675,825662,67.4,1382128,42.4
10,1079950,2016/01,-56.7,903013,903013,19.6,1079950,19.6
11,20701732,2015/12,4.5,17839108,1827391,36.6,2496334,16.0
12,18205400,2015/11,3.2,16011720,1527512,56.5,2389755,13.7
13,15815640,2015/10,0.1,14484210,1547322,49.7,2315706,9.2
14,13499940,2015/09,20.5,12936880,1085483,113.1,2313324,4.3
15,11186610,2015/08,2.8,11851400,912706,110.4,1920101,-5.6
16,9266513,2015/07,-3.7,10938690,927178,101.5,1868401,-15.3
17,7398112,2015/06,14.6,10011520,1293818,49.9,1939273,-26.1
18,5458839,2015/05,65.8,8717698,1525791,10.9,1691479,-37.4
19,3767360,2015/04,0.2,7191907,1456080,-29.9,1020220,-47.6
20,2747140,2015/03,23.4,5735827,2052823,-50.4,1018466,-52.1
21,1728674,2015/02,-8.6,3683004,1678056,-50.8,825662,-53.1
22,903013,2015/01,-50.6,2004948,2004948,-55.0,903013,-55.0
23,17839108,2014/12,19.6,29493504,2291006,-20.2,1827391,-39.5
24,16011716,2014/11,-1.3,27202496,2975717,-48.7,1527512,-41.1
25,14484200,2014/10,42.5,24226780,3343498,-53.7,1547322,-40.2
26,12936880,2014/09,18.9,20883280,2667454,-59.3,1085483,-38.0
27,11851400,2014/08,-1.6,18215830,2589820,-64.8,912706,-34.9
28,10938690,2014/07,-28.3,15626010,2444817,-62.1,927178,-30.0
29,10011520,2014/06,-15.2,13181190,2162714,-40.2,1293818,-24.0
30,8717698,2014/05,4.8,11018480,2635342,-42.1,1525791,-20.9
31,7191906,2014/04,-29.1,8383134,1953489,-25.5,1456080,-14.2
32,5735826,2014/03,22.3,6429645,2134204,-3.8,2052823,-10.8
33,3683003,2014/02,-16.3,4295441,1508390,11.3,1678056,-14.3
34,2004948,2014/01,-12.5,2787051,2787051,-28.1,2004948,-28.1
35,29493500,2013/12,-23.0,37414952,2131102,7.5,2291006,-21.2
36,27202500,2013/11,-11.0,35283848,2568912,15.8,2975717,-22.9
37,24226780,2013/10,25.3,32714940,2438603,37.1,3343498,-25.9
38,20883280,2013/09,3.0,30276340,3541897,-24.7,2667454,-31.0
39,18215830,2013/08,5.9,26734440,3585021,-27.8,2589820,-31.9
40,15626010,2013/07,13.0,23149420,2612373,-6.4,2444817,-32.5
41,13181190,2013/06,-17.9,20537040,3824182,-43.4,2162714,-35.8
42,11018480,2013/05,34.9,16712860,3450237,-23.6,2635342,-34.1
43,8383135,2013/04,-8.5,13262630,2831505,-31.0,1953489,-36.8
44,6429645,2013/03,41.5,10431120,3750322,-43.1,2134204,-38.4
45,4295441,2013/02,-45.9,6680797,3411527,-55.8,1508390,-35.7
46,2787051,2013/01,0.0,3269270,3269270,-14.8,2787051,-14.8
47,36108420,2012/12,-25.6,42030240,3841851,-54.0,1767568,-14.1
48,34340848,2012/11,5.8,38188392,5039676,-52.8,2376878,-10.1
49,31963970,2012/10,-27.6,33148720,3631908,-38.2,2245392,-3.6
50,29718580,2012/09,-8.3,29516810,3029557,2.5,3103876,0.7
51,26614710,2012/08,35.3,26487250,2224305,52.2,3386145,0.5
52,23228560,2012/07,-37.0,24262940,2413943,3.6,2501597,-4.3
53,20726960,2012/06,13.6,21849000,2911119,36.5,3973535,-5.1
54,16753430,2012/05,25.3,18937880,2732898,27.9,3496115,-11.5
55,13257320,2012/04,-27.2,16204990,2742045,1.8,2790670,-18.2
56,10466650,2012/03,11.6,13462940,5098206,-24.8,3831677,-22.3
57,6634969,2012/02,7.3,8364733,4864292,-29.4,3434317,-20.7
58,3200652,2012/01,-16.7,3500441,3500441,-8.6,3200652,-8.6
59,42030240,2011/12,-23.8,64945760,8559319,-55.1,3841851,-35.3
60,38188392,2011/11,38.8,56386440,7372713,-31.6,5039676,-32.3
61,33148720,2011/10,19.9,49013720,6120319,-40.7,3631908,-32.4
62,29516810,2011/09,36.2,42893400,5527756,-45.2,3029557,-31.2
63,26487250,2011/08,-7.8,37365648,4525568,-50.8,2224305,-29.1
64,24262940,2011/07,-17.1,32840080,5139487,-53.0,2413943,-26.1
65,21849000,2011/06,6.5,27700590,5341496,-45.5,2911119,-21.1
66,18937880,2011/05,-0.3,22359100,5300401,-48.4,2732898,-15.3
67,16204990,2011/04,-46.2,17058700,3536327,-22.5,2742045,-5.0
68,13462940,2011/03,4.8,13522370,5241931,-2.7,5098206,-0.4
69,8364733,2011/02,39.0,8280438,4025754,20.8,4864292,1.0
70,3500441,2011/01,-59.1,4254684,4254684,-17.7,3500441,-17.7
