,accumulat_revenue,date,last_month_revenue_percent,last_year_accumulat_revenue,last_year_revenue,last_year_revenue_percent,revenue,revenue_percent
0,1225023,2016/11,-7.6,1370089,153487,-25.1,115013,-10.6
1,1110010,2016/10,35.6,1234633,149387,-16.7,124446,-8.8
2,985564,2016/09,-9.8,1085246,109931,-16.5,91764,-7.7
3,893800,2016/08,-13.5,975315,109567,-7.2,101727,-6.6
4,792073,2016/07,6.8,865748,100493,17.0,117617,-6.6
5,674456,2016/06,-2.9,765255,101135,8.9,110155,-10.8
6,564301,2016/05,2.8,664120,131963,-14.0,113478,-13.9
7,450823,2016/04,0.2,532157,142223,-22.4,110351,-13.9
8,340472,2016/03,15.4,389934,145724,-24.4,110191,-12.7
9,230281,2016/02,-29.2,244210,96267,-0.8,95460,-5.7
10,134821,2016/01,-8.4,147943,147943,-8.9,134821,-8.9
11,1517221,2015/12,-4.1,1515936,141164,4.2,147132,0.1
12,1370089,2015/11,2.7,1374772,132218,16.1,153487,-0.3
13,1216602,2015/10,35.9,1242554,139643,7.0,149387,-2.1
14,1067215,2015/09,0.3,1102911,123333,-10.9,109931,-3.2
15,957284,2015/08,9.0,979578,134691,-18.6,109567,-2.3
16,847717,2015/07,-0.6,844887,146901,-31.6,100493,0.3
17,756463,2015/06,-23.4,697986,121356,-16.7,101135,8.4
18,655328,2015/05,-7.2,576630,127119,3.8,131963,13.6
19,523365,2015/04,-2.4,449511,122005,16.6,142223,16.4
20,389934,2015/03,51.4,327506,126283,15.4,145724,19.1
21,244210,2015/02,-34.9,201223,92975,3.5,96267,21.4
22,147943,2015/01,4.8,108248,108248,36.7,147943,36.7
23,1515936,2014/12,6.8,1490009,125242,12.7,141164,1.7
24,1374772,2014/11,-5.3,1364767,137940,-4.2,132218,0.7
25,1242554,2014/10,13.2,1226827,119963,16.4,139643,1.3
26,1102911,2014/09,-8.4,1099630,110023,12.1,123333,-0.4
27,979578,2014/08,-8.3,989607,145997,-7.7,134691,-1.7
28,844887,2014/07,21.0,843610,159405,-7.8,146901,-0.7
29,697986,2014/06,-4.5,684205,101048,20.1,121356,0.9
30,576630,2014/05,4.2,583157,115740,9.8,127119,-2.3
31,449511,2014/04,-3.4,467417,125854,-3.1,122005,-5.3
32,327506,2014/03,35.8,341563,135873,-7.1,126283,-4.1
33,201223,2014/02,-14.1,205690,86150,7.9,92975,-2.2
34,108248,2014/01,-13.6,119540,119540,-9.4,108248,-9.4
35,1490009,2013/12,-9.2,1188629,104606,19.7,125242,25.4
36,1364767,2013/11,15.0,1156362,113395,21.6,137940,18.0
37,1226827,2013/10,9.0,1042967,91477,31.1,119963,17.6
38,1106864,2013/09,-24.6,951490,104719,5.1,110023,16.3
39,996841,2013/08,-8.4,846771,104427,39.8,145997,17.7
40,850844,2013/07,57.8,742344,105162,51.6,159405,14.6
41,691475,2013/06,-12.7,637182,122977,-17.8,101048,8.5
42,590427,2013/05,-8.0,514205,100584,15.1,115740,14.8
43,474687,2013/04,-7.4,413621,123671,1.8,125854,14.8
44,341563,2013/03,57.7,289950,103138,31.7,135873,17.8
45,205690,2013/02,-27.9,186812,94969,-9.3,86150,10.1
46,119540,2013/01,0.0,91843,91843,30.1,119540,30.1
47,1178260,2012/12,5.9,1140213,101478,-5.3,96116,3.3
48,1082144,2012/11,3.5,1038735,101525,-10.6,90736,4.2
49,991408,2012/10,-11.7,937210,97668,-10.3,87624,5.8
50,903784,2012/09,3.3,839542,96212,3.1,99212,7.7
51,804572,2012/08,-1.4,743330,90014,6.7,96013,8.2
52,708559,2012/07,-18.9,653316,80373,21.2,97399,8.4
53,611160,2012/06,21.0,572943,81581,47.3,120132,6.7
54,491028,2012/05,-13.7,491362,80847,22.8,99297,-0.1
55,391731,2012/04,14.7,410515,90769,26.8,115073,-4.6
56,276658,2012/03,10.0,319746,113297,-11.5,100290,-13.5
57,176368,2012/02,6.9,206449,80040,13.9,91141,-14.6
58,85227,2012/01,-16.0,126409,126409,-32.6,85227,-32.6
59,1140213,2011/12,0.0,1332160,160478,-36.8,101478,-14.4
60,1038735,2011/11,3.9,1171682,135473,-25.0,101525,-11.3
61,937210,2011/10,1.5,1036209,111882,-12.7,97668,-9.6
62,839542,2011/09,6.9,924327,100660,-4.4,96212,-9.2
63,743330,2011/08,12.0,823667,101137,-11.0,90014,-9.8
64,653316,2011/07,-1.5,722530,119972,-33.0,80373,-9.6
65,572943,2011/06,0.9,602558,123763,-34.1,81581,-4.9
66,491362,2011/05,-10.9,478795,110841,-27.1,80847,2.6
67,410515,2011/04,-19.9,367954,101875,-10.9,90769,11.6
68,319746,2011/03,41.5,266079,100452,12.8,113297,20.2
69,206449,2011/02,-36.7,165627,70543,13.5,80040,24.6
70,126409,2011/01,-21.2,95084,95084,32.9,126409,32.9
