,accumulat_revenue,date,last_month_revenue_percent,last_year_accumulat_revenue,last_year_revenue,last_year_revenue_percent,revenue,revenue_percent
0,20951754,2016/11,-0.9,18363000,1714549,49.6,2564920,14.1
1,18386830,2016/10,18.9,16648450,1672344,54.8,2588323,10.4
2,15798510,2016/09,15.8,14976110,1642522,32.5,2176641,5.5
3,13621870,2016/08,4.2,13333580,1661338,13.1,1879872,2.2
4,11742000,2016/07,-4.1,11672250,1554027,16.1,1804411,0.6
5,9937587,2016/06,22.6,10118220,1496313,25.7,1880533,-1.8
6,8057054,2016/05,-6.6,8621906,1454436,5.4,1533548,-6.6
7,6523506,2016/04,-4.5,7167470,1715400,-4.3,1641817,-9.0
8,4881689,2016/03,28.6,5452070,2072484,-17.0,1719953,-10.5
9,3161736,2016/02,-26.7,3379586,1373477,-2.7,1337023,-6.4
10,1824713,2016/01,-0.2,2006109,2006109,-9.0,1824713,-9.0
11,20192144,2015/12,6.7,29095136,2374408,-23.0,1829142,-30.6
12,18363000,2015/11,2.5,26720720,2200341,-22.1,1714549,-31.3
13,16648450,2015/10,1.8,24520380,2273445,-26.4,1672344,-32.1
14,14976110,2015/09,-1.1,22246940,2447773,-32.9,1642522,-32.7
15,13333590,2015/08,6.9,19799170,2326065,-28.6,1661338,-32.7
16,11672250,2015/07,3.9,17473100,2666953,-41.7,1554027,-33.2
17,10118220,2015/06,2.9,14806150,2647245,-43.5,1496313,-31.7
18,8621907,2015/05,-15.2,12158900,2412496,-39.7,1454436,-29.1
19,7167471,2015/04,-17.2,9746408,2513447,-31.8,1715400,-26.5
20,5452070,2015/03,50.9,7232961,2380965,-13.0,2072484,-24.6
21,3379586,2015/02,-31.5,4851996,2076947,-33.9,1373477,-30.4
22,2006109,2015/01,-15.5,2775049,2775049,-27.7,2006109,-27.7
23,29095136,2014/12,7.9,33524568,2892715,-17.9,2374408,-13.2
24,26720726,2014/11,-3.2,30631854,2602212,-15.4,2200341,-12.8
25,24520380,2014/10,-7.1,28029640,2998270,-24.2,2273445,-12.5
26,22246940,2014/09,5.2,25031370,2726703,-10.2,2447773,-11.1
27,19799170,2014/08,-12.8,22304670,2671449,-12.9,2326065,-11.2
28,17473100,2014/07,0.7,19633220,2877457,-7.3,2666953,-11.0
29,14806150,2014/06,9.7,16755760,3308154,-20.0,2647245,-11.6
30,12158900,2014/05,-4.0,13447610,3547559,-32.0,2412496,-9.6
31,9746407,2014/04,5.6,9900050,2259065,11.3,2513447,-1.5
32,7232960,2014/03,14.6,7640985,3304264,-27.9,2380965,-5.3
33,4851995,2014/02,-25.2,4336721,1687222,23.1,2076947,11.9
34,2775049,2014/01,-4.1,2649499,2649499,4.7,2775049,4.7
35,33524570,2013/12,11.2,28198580,2612924,10.7,2892715,18.9
36,30631850,2013/11,-13.2,25585660,2249838,15.7,2602212,19.7
37,28029640,2013/10,9.9,23335820,2336097,28.3,2998270,20.1
38,25031370,2013/09,2.1,20999720,2374058,14.9,2726703,19.2
39,22304670,2013/08,-7.2,18625670,2196023,21.6,2671449,19.8
40,19633220,2013/07,-13.0,16429640,2534005,13.6,2877457,19.5
41,16755760,2013/06,-6.7,13895640,2275573,45.4,3308154,20.6
42,13447610,2013/05,57.0,11620070,2173934,63.2,3547559,15.7
43,9900050,2013/04,-31.6,9446131,2369710,-4.7,2259065,4.8
44,7640985,2013/03,95.8,7076421,2652594,24.6,3304264,8.0
45,4336721,2013/02,-36.3,4423827,2432772,-30.6,1687222,-2.0
46,2649499,2013/01,0.0,1991055,1991055,33.1,2649499,33.1
47,27975440,2012/12,14.8,29918130,2770886,-9.3,2512303,-6.5
48,25463130,2012/11,-3.6,27147240,2744179,-20.2,2189304,-6.2
49,23273830,2012/10,-4.1,24403060,2639192,-13.9,2271516,-4.6
50,21002310,2012/09,12.7,21763870,2613635,-9.4,2368099,-3.5
51,18634210,2012/08,-14.9,19150240,2466246,-14.8,2100972,-2.7
52,16533240,2012/07,8.5,16683990,2145549,15.1,2470270,-0.9
53,14062970,2012/06,-2.8,14538440,1656601,37.4,2276683,-3.3
54,11786290,2012/05,5.2,12881840,2348220,-0.2,2342363,-8.5
55,9443924,2012/04,-16.3,10533620,2534637,-12.2,2226046,-10.3
56,7217879,2012/03,8.7,7998984,3138478,-15.3,2659375,-9.8
57,4558504,2012/02,15.8,4860506,2056701,18.9,2445724,-6.2
58,2112779,2012/01,-23.8,2803805,2803805,-24.6,2112779,-24.6
59,29918130,2011/12,1.0,41257260,3073512,-9.8,2770886,-27.5
60,27147240,2011/11,4.0,38183740,2694910,1.8,2744179,-28.9
61,24403060,2011/10,1.0,35488840,2859915,-7.7,2639192,-31.2
62,21763870,2011/09,6.0,32628920,3449990,-24.2,2613635,-33.3
63,19150240,2011/08,14.9,29178930,3390608,-27.3,2466246,-34.4
64,16683990,2011/07,29.5,25788320,3538383,-39.4,2145549,-35.3
65,14538440,2011/06,-29.5,22249940,3564357,-53.5,1656601,-34.7
66,12881840,2011/05,-7.3,18685580,3250756,-27.8,2348220,-31.0
67,10533620,2011/04,-19.2,15434830,3709158,-31.7,2534637,-31.8
68,7998984,2011/03,52.6,11725670,4834505,-35.1,3138478,-31.8
69,4860506,2011/02,-26.6,6891164,3197404,-35.7,2056701,-29.5
70,2803805,2011/01,-8.8,3693760,3693760,-24.1,2803805,-24.1
