,accumulat_revenue,date,last_month_revenue_percent,last_year_accumulat_revenue,last_year_revenue,last_year_revenue_percent,revenue,revenue_percent
0,1351322,2016/11,4.5,1239514,125952,9.6,138107,9.0
1,1213215,2016/10,13.7,1113562,96010,37.6,132148,8.9
2,1081067,2016/09,-2.5,1017552,105721,10.0,116258,6.2
3,964809,2016/08,3.7,911831,121557,-1.9,119269,5.8
4,845540,2016/07,-15.4,790274,140847,-18.3,115014,7.0
5,730526,2016/06,-11.1,649427,188863,-28.0,135969,12.5
6,594557,2016/05,18.5,460564,92236,65.8,152882,29.1
7,441675,2016/04,14.4,368328,92077,40.1,129021,19.9
8,312654,2016/03,35.8,276251,101434,11.1,112746,13.2
9,199908,2016/02,-29.0,174817,66723,24.4,83025,14.4
10,116883,2016/01,-29.7,108094,108094,8.1,116883,8.1
11,1405806,2015/12,32.0,1328918,146646,13.4,166292,5.8
12,1239514,2015/11,31.2,1182272,121919,3.3,125952,4.8
13,1113562,2015/10,-9.2,1060353,77331,24.1,96010,5.0
14,1017552,2015/09,-13.0,983022,139259,-24.1,105721,3.5
15,911831,2015/08,-13.7,843763,98601,23.3,121557,8.1
16,790274,2015/07,-25.4,745162,97142,45.0,140847,6.1
17,649427,2015/06,104.8,648020,166369,13.5,188863,0.2
18,460564,2015/05,0.2,481651,107444,-14.1,92236,-4.4
19,368328,2015/04,-9.2,374207,93671,-1.7,92077,-1.6
20,276251,2015/03,52.0,280536,109793,-7.6,101434,-1.5
21,174817,2015/02,-38.3,170743,71615,-6.8,66723,2.4
22,108094,2015/01,-26.3,99128,99128,9.0,108094,9.0
23,1328918,2014/12,20.3,1342153,156840,-6.5,146646,-1.0
24,1182272,2014/11,57.7,1185313,117627,3.7,121919,-0.3
25,1060353,2014/10,-44.5,1067686,122245,-36.7,77331,-0.7
26,983022,2014/09,41.2,945442,95057,46.5,139259,4.0
27,843763,2014/08,1.5,850385,76048,29.7,98601,-0.8
28,745162,2014/07,-41.6,774337,100347,-3.2,97142,-3.8
29,648020,2014/06,54.8,673990,118611,40.3,166369,-3.8
30,481651,2014/05,14.7,555379,105946,1.4,107444,-13.3
31,374207,2014/04,-14.7,449433,91833,2.0,93671,-16.7
32,280536,2014/03,53.3,357600,109623,0.2,109793,-21.5
33,170743,2014/02,-27.8,247977,114467,-37.4,71615,-31.1
34,99128,2014/01,-36.8,133510,133510,-25.8,99128,-25.8
35,1342153,2013/12,33.3,1630116,113001,38.8,156840,-17.7
36,1185313,2013/11,-3.8,1517115,153978,-23.6,117627,-21.9
37,1067686,2013/10,28.6,1363137,153305,-20.3,122245,-21.7
38,945441,2013/09,25.0,1209832,112337,-15.4,95057,-21.9
39,850384,2013/08,-24.2,1097495,174116,-56.3,76048,-22.5
40,774336,2013/07,-15.4,923379,173369,-42.1,100347,-16.1
41,673989,2013/06,11.9,750010,163872,-27.6,118611,-10.1
42,555378,2013/05,15.4,586138,159392,-33.5,105946,-5.2
43,449432,2013/04,-16.2,426746,98135,-6.4,91833,5.3
44,357600,2013/03,-4.2,328611,172809,-36.6,109623,8.8
45,247977,2013/02,-14.3,155802,95192,20.2,114467,59.2
46,133510,2013/01,0.0,60610,60610,120.3,133510,120.3
47,1037777,2012/12,62.6,1416048,129806,-15.7,109377,-26.7
48,928400,2012/11,-26.6,1286242,127137,-47.1,67258,-27.8
49,861142,2012/10,15.1,1159105,101405,-9.6,91702,-25.7
50,769440,2012/09,-15.0,1057700,121734,-34.6,79650,-27.3
51,689790,2012/08,34.4,935966,123042,-23.9,93664,-26.3
52,596126,2012/07,-30.8,812924,114913,-39.3,69708,-26.7
53,526418,2012/06,2.0,698011,138766,-27.4,100794,-24.6
54,425624,2012/05,29.2,559245,108333,-8.8,98812,-23.9
55,326812,2012/04,-34.9,450912,91818,-16.7,76453,-27.5
56,250359,2012/03,54.3,359094,158112,-25.7,117485,-30.3
57,132874,2012/02,34.2,200982,98095,-22.4,76140,-33.9
58,56734,2012/01,-56.3,102887,102887,-44.8,56734,-44.8
59,1416048,2011/12,2.1,1683008,225545,-42.4,129806,-15.9
60,1286242,2011/11,25.4,1457463,145544,-12.6,127137,-11.7
61,1159105,2011/10,-16.7,1311918,104354,-2.8,101405,-11.6
62,1057700,2011/09,-1.1,1207564,139750,-12.9,121734,-12.4
63,935966,2011/08,7.1,1067814,147121,-16.4,123042,-12.3
64,812924,2011/07,-17.2,920694,105274,9.1,114913,-11.7
65,698011,2011/06,28.1,815420,156463,-11.3,138766,-14.4
66,559245,2011/05,18.0,658957,131148,-17.4,108333,-15.1
67,450912,2011/04,-41.9,527809,170170,-46.0,91818,-14.6
68,359094,2011/03,61.2,357639,168366,-6.1,158112,0.4
69,200982,2011/02,-4.7,189272,75593,29.8,98095,6.2
70,102887,2011/01,-54.4,113680,113680,-9.5,102887,-9.5
