,accumulat_revenue,date,last_month_revenue_percent,last_year_accumulat_revenue,last_year_revenue,last_year_revenue_percent,revenue,revenue_percent
0,6238897,2016/11,2.1,6749554,809015,-29.4,571046,-7.6
1,5667944,2016/10,2.5,5941052,754962,-25.9,559195,-4.6
2,5108834,2016/09,3.0,5186090,723145,-24.6,545386,-1.5
3,4563087,2016/08,2.9,4462945,623663,-15.1,529550,2.3
4,4033856,2016/07,-0.1,3839282,510408,0.9,514743,5.1
5,3519546,2016/06,-10.3,3328874,502385,2.6,515237,5.7
6,3004628,2016/05,-4.1,2826489,557681,3.0,574440,6.3
7,2430047,2016/04,-9.5,2268808,560088,7.0,599060,7.1
8,1830770,2016/03,35.2,1708720,593346,11.6,662216,7.2
9,1168340,2016/02,-27.8,1115374,463046,5.8,489850,4.8
10,678464,2016/01,9.3,652328,652328,4.0,678464,4.0
11,7369925,2015/12,-23.3,7335065,653399,-5.0,620543,0.5
12,6749554,2015/11,7.2,6681310,608954,32.8,809015,1.0
13,5940515,2015/10,4.4,6072356,640033,18.0,754962,-2.2
14,5185741,2015/09,15.9,5432323,645462,12.0,723145,-4.5
15,4462740,2015/08,22.2,4786861,595238,4.8,623663,-6.8
16,3839572,2015/07,1.6,4191623,604740,-15.6,510408,-8.4
17,3329108,2015/06,-9.9,3586883,606072,-17.1,502385,-7.2
18,2826625,2015/05,-0.4,2980811,607501,-8.2,557681,-5.2
19,2268951,2015/04,-5.6,2373310,645373,-13.2,560088,-4.4
20,1708649,2015/03,28.1,1727937,623922,-4.9,593346,-1.1
21,1115283,2015/02,-29.0,1104015,484642,-4.5,463046,1.0
22,652328,2015/01,-0.2,619373,619373,5.3,652328,5.3
23,7335074,2014/12,7.3,6739628,635596,2.8,653399,8.8
24,6681220,2014/11,-4.9,6103149,618989,-1.6,608954,9.5
25,6071675,2014/10,-0.8,5484281,666752,-4.0,640033,10.7
26,5431406,2014/09,8.4,4820810,615758,4.8,645462,12.8
27,4785918,2014/08,-1.6,4205052,567175,4.9,595238,13.8
28,4190804,2014/07,-0.2,3637877,542354,11.5,604740,15.7
29,3586111,2014/06,-0.2,3095523,540350,12.2,606072,15.9
30,2980186,2014/05,-5.9,2555173,548838,10.7,607501,16.6
31,2372857,2014/04,3.4,2006335,556145,16.0,645373,18.3
32,1727788,2014/03,28.7,1450190,510804,22.1,623922,19.1
33,1104082,2014/02,-21.8,939386,401769,20.6,484642,17.5
34,619373,2014/01,-2.5,537617,537617,15.2,619373,15.2
35,6738440,2013/12,2.7,7410445,584818,8.7,635596,-9.1
36,6103149,2013/11,-7.2,6825627,589813,4.9,618989,-10.6
37,5484281,2013/10,8.3,6235814,653058,2.1,666752,-12.1
38,4820654,2013/09,8.6,5582756,682251,-9.7,615758,-13.6
39,4204537,2013/08,4.6,4900505,665165,-14.7,567175,-14.2
40,3621753,2013/07,0.4,4235340,636888,-14.8,542354,-14.5
41,3095402,2013/06,-1.5,3598452,598273,-9.7,540350,-14.0
42,2555036,2013/05,-1.3,3000179,604965,-9.3,548838,-14.8
43,2006322,2013/04,8.9,2395214,574115,-3.1,556145,-16.2
44,1450252,2013/03,27.1,1821099,655754,-22.1,510804,-20.4
45,939386,2013/02,-25.3,1165345,580898,-30.8,401769,-19.4
46,537617,2013/01,0.0,584447,584447,-8.0,537617,-8.0
47,6606175,2012/12,-7.2,6632637,557012,-7.5,515108,-0.4
48,6091067,2012/11,-9.7,6075625,614671,-9.7,555079,0.3
49,5535987,2012/10,-0.4,5460953,636132,-3.4,614460,1.4
50,4921527,2012/09,5.4,4824821,622613,-0.9,616973,2.0
51,4304554,2012/08,4.0,4202208,579549,1.0,585169,2.4
52,3719385,2012/07,5.2,3622659,552721,1.8,562810,2.7
53,3156576,2012/06,0.8,3069938,509802,4.9,534983,2.8
54,2621592,2012/05,3.8,2560136,507145,4.6,530583,2.4
55,2091009,2012/04,-8.3,2052992,527668,-3.1,511268,1.9
56,1579741,2012/03,9.7,1525324,562266,-0.9,557298,3.6
57,1022443,2012/02,-1.3,963057,439976,15.4,507857,6.2
58,514586,2012/01,-7.6,523081,523081,-1.6,514586,-1.6
59,6632637,2011/12,-9.4,6193327,572223,-2.7,557012,7.1
60,6075625,2011/11,-3.4,5621104,528033,16.4,614671,8.1
61,5460953,2011/10,2.2,5093071,525945,21.0,636132,7.2
62,4824821,2011/09,7.4,4567126,578489,7.6,622613,5.6
63,4202208,2011/08,4.8,3988638,523666,10.7,579549,5.3
64,3622659,2011/07,8.4,3464972,555838,-0.6,552721,4.6
65,3069938,2011/06,0.5,2909134,535046,-4.7,509802,5.5
66,2560136,2011/05,-3.9,2374088,544594,-6.9,507145,7.8
67,2052992,2011/04,-6.2,1829494,583015,-9.5,527668,12.2
68,1525324,2011/03,27.8,1246479,489634,14.8,562266,22.4
69,963057,2011/02,-15.9,756845,351913,25.0,439976,27.2
70,523081,2011/01,-8.6,404932,404932,29.2,523081,29.2
