,accumulat_revenue,date,last_month_revenue_percent,last_year_accumulat_revenue,last_year_revenue,last_year_revenue_percent,revenue,revenue_percent
0,30005950,2016/11,13.4,31452910,2829084,7.2,3033690,-4.6
1,26972260,2016/10,6.4,28623830,2849533,-6.2,2674046,-5.8
2,24298210,2016/09,-7.8,25774290,2566884,-2.1,2512241,-5.7
3,21785970,2016/08,-3.2,23207410,2983854,-8.7,2725385,-6.1
4,19060590,2016/07,1.3,20223560,3122040,-9.9,2814268,-5.8
5,16246320,2016/06,-5.4,17101520,2646384,5.0,2778131,-5.0
6,13468190,2016/05,1.2,14455130,3044886,-3.6,2936239,-6.8
7,10531950,2016/04,-0.4,11410250,3006958,-3.5,2901647,-7.7
8,7630303,2016/03,24.6,8403287,2981120,-2.2,2914858,-9.2
9,4715445,2016/02,-1.5,5422167,2642536,-11.5,2339309,-13.0
10,2376136,2016/01,-12.6,2779631,2779631,-14.5,2376136,-14.5
11,34172896,2015/12,-3.9,37390088,3926380,-30.7,2719985,-8.6
12,31452910,2015/11,-0.7,33463710,2806084,0.8,2829084,-6.0
13,28623830,2015/10,11.0,30657620,3422000,-16.7,2849533,-6.6
14,25774290,2015/09,-14.0,27235620,3178871,-19.3,2566884,-5.4
15,23207410,2015/08,-4.4,24056750,2950121,1.1,2983854,-3.5
16,20223560,2015/07,18.0,21106630,3083797,1.2,3122040,-4.2
17,17101520,2015/06,-13.1,18022830,3031557,-12.7,2646384,-5.1
18,14455130,2015/05,1.3,14991280,2931141,3.9,3044886,-3.6
19,11410250,2015/04,0.9,12060140,2967442,1.3,3006958,-5.4
20,8403287,2015/03,12.8,9092694,2715786,9.8,2981120,-7.6
21,5422167,2015/02,-4.9,6376908,3218865,-17.9,2642536,-15.0
22,2779631,2015/01,-29.2,3158043,3158043,-12.0,2779631,-12.0
23,37390088,2014/12,39.9,33559020,2899645,35.4,3926380,11.4
24,33463708,2014/11,-18.0,30659376,2161264,29.8,2806084,9.1
25,30657620,2014/10,7.6,28498110,2722957,25.7,3422000,7.6
26,27235620,2014/09,7.8,25775160,2674382,18.9,3178871,5.7
27,24056750,2014/08,-4.3,23100770,3056770,-3.5,2950121,4.1
28,21106630,2014/07,1.7,20044000,2946036,4.7,3083797,5.3
29,18022830,2014/06,3.4,17097970,2894397,4.7,3031557,5.4
30,14991280,2014/05,-1.2,14203570,2931028,0.0,2931141,5.6
31,12060140,2014/04,9.3,11272540,2816099,5.4,2967442,7.0
32,9092694,2014/03,-15.6,8456443,2885981,-5.9,2715786,7.5
33,6376908,2014/02,1.9,5570462,2591952,24.2,3218865,14.5
34,3158043,2014/01,8.9,2978510,2978510,6.0,3158043,6.0
35,33559020,2013/12,34.2,30579680,2910651,-0.4,2899645,9.7
36,30659380,2013/11,-20.6,27669030,2678854,-19.3,2161264,10.8
37,28498110,2013/10,1.8,24990180,2361963,15.3,2722957,14.0
38,25775160,2013/09,-12.5,22628220,2158053,23.9,2674382,13.9
39,23100770,2013/08,3.8,20470160,2940619,3.9,3056770,12.9
40,20044000,2013/07,1.8,17529540,2492502,18.2,2946036,14.3
41,17097970,2013/06,-1.2,15037040,1923731,50.5,2894397,13.7
42,14203570,2013/05,4.1,13113310,2912553,0.6,2931028,8.3
43,11272540,2013/04,-2.4,10200760,2512160,12.1,2816099,10.5
44,8456443,2013/03,11.3,7688597,2429365,18.8,2885981,10.0
45,5570460,2013/02,-13.0,5259232,2688913,-3.6,2591950,5.9
46,2978510,2013/01,0.0,2570319,2570319,15.9,2978510,15.9
47,16046160,2012/12,20.8,16909000,1455421,9.0,1586361,-5.1
48,14459800,2012/11,9.5,15453580,1319044,-0.5,1312770,-6.4
49,13147030,2012/10,2.2,14134530,1094923,9.5,1198639,-7.0
50,11948390,2012/09,-22.2,13039710,1394931,-15.9,1172387,-8.4
51,10776010,2012/08,49.6,11644780,1550445,-2.8,1506317,-7.5
52,9269688,2012/07,-6.2,10094330,1258211,-20.0,1006796,-8.2
53,8262892,2012/06,-29.9,8836120,1294659,-17.1,1072941,-6.5
54,7189951,2012/05,23.3,7541461,1573742,-2.7,1531361,-4.7
55,5658590,2012/04,-24.0,5967719,1511618,-17.8,1242148,-5.2
56,4416442,2012/03,17.1,4456101,1501503,8.9,1635533,-0.9
57,2780909,2012/02,0.9,2954598,1495331,-6.6,1396504,-5.9
58,1384405,2012/01,-4.9,1459267,1459267,-5.1,1384405,-5.1
59,16909000,2011/12,10.3,16976430,1718264,-15.3,1455421,-0.4
60,15453580,2011/11,20.5,15258170,1358137,-2.9,1319044,1.3
61,14134530,2011/10,-21.5,13900030,1087251,0.7,1094923,1.7
62,13039710,2011/09,-10.0,12825350,1063388,31.2,1394931,1.7
63,11644780,2011/08,23.2,11761960,2832112,-45.3,1550445,-1.0
64,10094330,2011/07,-2.8,8929849,1355550,-7.2,1258211,13.0
65,8836120,2011/06,-17.7,7574299,1494617,-13.4,1294659,16.6
66,7541461,2011/05,4.1,6079682,1181220,33.2,1573742,24.0
67,5967719,2011/04,0.7,4898462,1085557,39.2,1511618,21.8
68,4456101,2011/03,0.4,3812905,1774070,-15.4,1501503,16.9
69,2954598,2011/02,2.5,2038835,878630,70.2,1495331,44.9
70,1459267,2011/01,-15.1,1160205,1160205,25.8,1459267,25.8
