,accumulat_revenue,date,last_month_revenue_percent,last_year_accumulat_revenue,last_year_revenue,last_year_revenue_percent,revenue,revenue_percent
0,3737715,2016/11,8.1,3722436,304497,28.5,391179,0.4
1,3346536,2016/10,5.1,3417938,318144,13.7,361863,-2.1
2,2984672,2016/09,-2.7,3099794,343330,0.3,344364,-3.7
3,2640308,2016/08,1.7,2756464,341165,3.7,353825,-4.2
4,2286483,2016/07,1.9,2415299,345058,0.8,347761,-5.3
5,1938722,2016/06,-3.3,2070241,344776,-1.0,341300,-6.3
6,1597422,2016/05,13.9,1725465,355839,-0.8,353048,-7.4
7,1244374,2016/04,-1.5,1369626,352483,-12.1,309869,-9.1
8,934505,2016/03,11.0,1017143,337559,-6.8,314515,-8.1
9,619989,2016/02,-15.9,679584,319331,-11.3,283255,-8.8
10,336734,2016/01,4.0,360253,360253,-6.5,336734,-6.5
11,4046260,2015/12,6.3,4354824,343566,-5.8,323824,-7.1
12,3722436,2015/11,-4.3,4011257,348295,-12.6,304497,-7.2
13,3417938,2015/10,-7.3,3662962,354124,-10.2,318144,-6.7
14,3099794,2015/09,0.6,3308838,363108,-5.4,343330,-6.3
15,2756465,2015/08,-1.1,2945730,372862,-8.5,341165,-6.4
16,2415300,2015/07,0.1,2572868,381203,-9.5,345058,-6.1
17,2070242,2015/06,-3.1,2191665,403448,-14.5,344776,-5.5
18,1725466,2015/05,0.9,1788217,382248,-6.9,355839,-3.5
19,1369627,2015/04,4.4,1405969,378265,-6.8,352483,-2.6
20,1017143,2015/03,5.7,1027704,349131,-3.3,337559,-1.0
21,679584,2015/02,-11.4,678573,351118,-9.1,319331,0.2
22,360253,2015/01,4.9,327455,327455,10.0,360253,10.0
23,4354824,2014/12,-1.4,4062397,333003,3.2,343566,7.2
24,4011258,2014/11,-1.6,3729394,325840,6.9,348295,7.6
25,3662963,2014/10,-2.5,3403554,347575,1.9,354124,7.6
26,3308839,2014/09,-2.6,3055978,346125,4.9,363108,8.3
27,2945731,2014/08,-2.2,2709853,339373,9.9,372862,8.7
28,2572869,2014/07,-5.5,2370480,375774,1.4,381203,8.5
29,2191666,2014/06,5.6,1994706,349932,15.3,403448,9.9
30,1788218,2014/05,1.0,1644774,335547,13.9,382248,8.7
31,1405969,2014/04,8.3,1309227,327311,15.6,378265,7.4
32,1027705,2014/03,-0.6,981916,320521,8.9,349131,4.7
33,678573,2014/02,7.2,661395,327721,7.1,351118,2.6
34,327455,2014/01,-1.7,333674,333674,-1.9,327455,-1.9
35,4062397,2013/12,2.2,3858205,318336,4.6,333003,5.3
36,3729394,2013/11,-6.3,3539869,319904,1.9,325840,5.3
37,3403554,2013/10,0.4,3219964,337554,3.0,347575,5.7
38,3055979,2013/09,2.0,2882410,330590,4.7,346125,6.0
39,2709855,2013/08,-9.7,2551820,328344,3.3,339373,6.2
40,2370482,2013/07,7.4,2223477,327052,14.9,375774,6.6
41,1994708,2013/06,4.3,1896424,335659,4.3,349932,5.2
42,1644776,2013/05,2.5,1560766,335241,0.1,335547,5.4
43,1309228,2013/04,2.1,1225525,303177,8.0,327311,6.8
44,981917,2013/03,-2.2,922348,308361,3.9,320521,6.4
45,661396,2013/02,-1.8,613987,311981,5.0,327721,7.7
46,333674,2013/01,0.0,302006,302006,10.5,333674,10.5
47,3858205,2012/12,-0.5,3840561,293922,8.3,318336,0.4
48,3539869,2012/11,-5.2,3546638,309941,3.2,319904,-0.2
49,3219964,2012/10,2.1,3236697,316921,6.5,337554,-0.5
50,2882410,2012/09,0.7,2919776,296697,11.4,330590,-1.3
51,2551820,2012/08,0.4,2623079,311142,5.5,328344,-2.7
52,2223477,2012/07,-2.6,2311937,350047,-6.6,327052,-3.8
53,1896424,2012/06,0.1,1961890,362473,-7.4,335659,-3.3
54,1560766,2012/05,10.6,1599417,323676,3.6,335241,-2.4
55,1225525,2012/04,-1.7,1275741,333696,-9.1,303177,-3.9
56,922348,2012/03,-1.2,942045,339129,-9.1,308361,-2.1
57,613987,2012/02,3.3,602916,284870,9.5,311981,1.8
58,302006,2012/01,2.8,318045,318045,-5.0,302006,-5.0
59,3840561,2011/12,-5.2,3296820,287125,2.4,293922,16.5
60,3546638,2011/11,-2.2,3009696,306535,1.1,309941,17.8
61,3236697,2011/10,6.8,2703161,286346,10.7,316921,19.7
62,2919776,2011/09,-4.6,2416815,304398,-2.5,296697,20.8
63,2623079,2011/08,-11.1,2112417,277166,12.3,311142,24.2
64,2311937,2011/07,-3.4,1835251,268754,30.2,350047,26.0
65,1961890,2011/06,12.0,1566497,261137,38.8,362473,25.2
66,1599417,2011/05,-3.0,1305360,263698,22.7,323676,22.5
67,1275741,2011/04,-1.6,1041663,267439,24.8,333696,22.5
68,942045,2011/03,19.0,774224,277629,22.1,339129,21.7
69,602916,2011/02,-10.4,496595,228438,24.7,284870,21.4
70,318045,2011/01,10.8,268157,268157,18.6,318045,18.6
