,accumulat_revenue,date,last_month_revenue_percent,last_year_accumulat_revenue,last_year_revenue,last_year_revenue_percent,revenue,revenue_percent
0,4383575,2016/11,29.3,7494658,497480,-1.0,492715,-41.5
1,3890860,2016/10,4.5,6997213,575612,-33.8,381133,-44.4
2,3509728,2016/09,-20.0,6421601,514294,-29.1,364576,-45.3
3,3145152,2016/08,26.6,5907307,616597,-26.1,455450,-46.8
4,2689702,2016/07,-2.4,5290710,799217,-55.0,359752,-49.2
5,2329950,2016/06,-11.6,4491493,645548,-42.9,368479,-48.1
6,1961470,2016/05,-9.0,3845945,727637,-42.7,416825,-49.0
7,1544645,2016/04,7.0,3118308,783489,-41.5,458261,-50.5
8,1086384,2016/03,67.7,2334819,905718,-52.7,428151,-53.5
9,658233,2016/02,-36.6,1429101,565240,-54.8,255386,-53.9
10,402847,2016/01,-23.8,863861,863861,-53.4,402847,-53.4
11,8023635,2015/12,6.3,10940129,879525,-39.9,528977,-26.7
12,7494658,2015/11,-13.6,10062780,702781,-29.2,497480,-25.5
13,6997178,2015/10,11.9,9359996,571346,0.8,575612,-25.2
14,6421565,2015/09,-16.6,8788650,773525,-33.5,514294,-26.9
15,5907271,2015/08,-22.9,8015125,952189,-35.2,616597,-26.3
16,5290674,2015/07,23.8,7062936,1108261,-27.9,799217,-25.1
17,4491457,2015/06,-11.3,5954675,877204,-26.4,645548,-24.5
18,3845910,2015/05,-7.1,5077471,940161,-22.6,727637,-24.2
19,3118308,2015/04,-13.5,4137310,1027102,-23.7,783489,-24.5
20,2334819,2015/03,60.2,3110208,1184224,-23.5,905718,-24.9
21,1429101,2015/02,-34.6,1925984,853457,-33.8,565240,-25.8
22,863861,2015/01,-1.8,1072527,1072527,-19.5,863861,-19.5
23,10940129,2014/12,25.1,11842149,1391822,-36.8,879525,-7.6
24,10060605,2014/11,23.0,10450328,1180201,-40.5,702781,-3.7
25,9357824,2014/10,-26.1,9270127,1079284,-47.1,571346,0.9
26,8785398,2014/09,-18.8,8190843,809310,-4.4,773525,7.3
27,8011873,2014/08,-14.1,7381533,882947,7.8,952189,8.5
28,7059684,2014/07,26.3,6498586,918731,20.6,1108261,8.6
29,5950274,2014/06,-6.7,5579855,811137,8.1,877204,6.6
30,5073090,2014/05,-8.5,4768718,793929,18.4,940161,6.4
31,4132929,2014/04,-13.3,3974789,901381,13.9,1027102,4.0
32,3110208,2014/03,38.8,3073408,1047366,13.1,1184224,1.2
33,1925983,2014/02,-20.4,2026042,718319,18.8,853457,-4.9
34,1072527,2014/01,-22.9,1307723,1307723,-18.0,1072527,-18.0
35,11842150,2013/12,17.9,12894780,1012714,37.4,1391822,-8.2
36,10450330,2013/11,9.4,11873340,994836,18.6,1180201,-12.0
37,9270127,2013/10,33.3,10878500,1051194,2.7,1079284,-14.8
38,8190844,2013/09,-8.3,9827308,985826,-17.9,809310,-16.6
39,7381535,2013/08,-3.9,8841482,903966,-2.3,882947,-16.5
40,6498588,2013/07,13.3,7937516,1068275,-14.0,918731,-18.1
41,5579857,2013/06,2.2,6869241,1012711,-19.9,811137,-18.8
42,4768720,2013/05,-11.9,6183430,1225358,-35.2,793929,-22.9
43,3974789,2013/04,-13.9,4631172,1161947,-22.4,901381,-14.2
44,3073408,2013/03,45.8,3469225,1305131,-19.8,1047366,-11.4
45,2026042,2013/02,-45.1,2164094,1211020,-40.7,718319,-6.4
46,1307723,2013/01,0.0,953074,953074,37.2,1307723,37.2
47,12883130,2012/12,1.5,14390380,1224266,-17.5,1009791,-10.5
48,11873340,2012/11,-5.4,13166110,1239334,-19.7,994836,-9.8
49,10878500,2012/10,6.6,11926780,1181812,-11.1,1051194,-8.8
50,9827308,2012/09,9.1,10744970,1043045,-5.5,985826,-8.5
51,8841482,2012/08,-15.4,9701921,1270154,-28.8,903966,-8.9
52,7937516,2012/07,5.5,8431767,1134088,-5.8,1068275,-5.9
53,6869241,2012/06,-17.4,7297679,1114249,-9.1,1012711,-5.9
54,5856530,2012/05,5.4,6183430,1218602,0.6,1225358,-5.3
55,4631172,2012/04,-11.0,4964828,1234118,-5.8,1161947,-6.7
56,3469225,2012/03,7.8,3730710,1546201,-15.6,1305131,-7.0
57,2164094,2012/02,27.1,2184509,850931,42.3,1211020,-0.9
58,953074,2012/01,-22.1,1333578,1333578,-28.5,953074,-28.5
59,14390380,2011/12,-1.2,11860550,1301820,-5.9,1224266,21.3
60,13166110,2011/11,4.9,10558730,1097208,12.9,1239334,24.7
61,11926780,2011/10,13.3,9461521,944217,25.2,1181812,26.0
62,10744970,2011/09,-17.9,8517304,677347,54.0,1043045,26.1
63,9701921,2011/08,12.0,7839957,843214,50.6,1270154,23.7
64,8431767,2011/07,1.8,6996743,891794,27.2,1134088,20.5
65,7297679,2011/06,-8.6,6104949,1044638,6.7,1114249,19.5
66,6183430,2011/05,-1.3,5060311,1147605,6.2,1218602,22.2
67,4964828,2011/04,-20.2,3912706,1263555,-2.3,1234118,26.9
68,3730710,2011/03,81.7,2649151,1076547,43.6,1546201,40.8
69,2184509,2011/02,-36.2,1572605,505657,68.3,850931,38.9
70,1333578,2011/01,2.4,1066948,1066948,25.0,1333578,25.0
