,accumulat_revenue,date,last_month_revenue_percent,last_year_accumulat_revenue,last_year_revenue,last_year_revenue_percent,revenue,revenue_percent
0,520505,2016/11,23.4,524239,40373,13.0,45639,-0.7
1,474866,2016/10,4.9,483866,31371,17.9,36999,-1.9
2,437867,2016/09,8.5,452495,30205,16.7,35261,-3.2
3,402606,2016/08,-16.2,422290,28654,13.4,32497,-4.7
4,370109,2016/07,-34.5,393636,33960,14.1,38760,-6.0
5,331349,2016/06,28.0,359676,40573,46.0,59220,-7.9
6,272129,2016/05,-37.4,319103,69202,-33.1,46268,-14.7
7,225861,2016/04,5.5,249901,77329,-4.4,73900,-9.6
8,151961,2016/03,194.1,172572,60293,16.1,70029,-11.9
9,81932,2016/02,-59.0,112279,60618,-60.7,23810,-27.0
10,58122,2016/01,0.1,51661,51661,12.5,58122,12.5
11,582285,2015/12,43.8,588333,30537,90.1,58046,-1.0
12,524239,2015/11,28.7,557797,30299,33.3,40373,-6.0
13,483866,2015/10,3.9,527498,29452,6.5,31371,-8.3
14,452495,2015/09,5.4,498046,35869,-15.8,30205,-9.1
15,422290,2015/08,-15.6,462177,28748,-0.3,28654,-8.6
16,393636,2015/07,-16.3,433429,50694,-33.0,33960,-9.2
17,359676,2015/06,-41.4,382735,46331,-12.4,40573,-6.0
18,319103,2015/05,-10.5,336404,53955,28.3,69202,-5.1
19,249901,2015/04,28.3,282449,75003,3.1,77329,-11.5
20,172572,2015/03,-0.5,207446,82611,-27.0,60293,-16.8
21,112279,2015/02,17.3,124835,53785,12.7,60618,-10.1
22,51661,2015/01,69.2,71050,71050,-27.3,51661,-27.3
23,588333,2014/12,0.8,767051,46750,-34.7,30537,-23.3
24,557796,2014/11,2.9,720301,62524,-51.5,30299,-22.6
25,527497,2014/10,-17.9,657777,29177,0.9,29452,-19.8
26,498045,2014/09,24.8,628600,51074,-29.8,35869,-20.8
27,462176,2014/08,-43.3,577526,49106,-41.5,28748,-20.0
28,433428,2014/07,9.4,528420,72509,-30.1,50694,-18.0
29,382735,2014/06,-14.1,455911,75766,-38.8,46331,-16.0
30,336404,2014/05,-28.1,380145,75172,-28.2,53955,-11.5
31,282449,2014/04,-9.2,304973,101697,-26.3,75003,-7.4
32,207446,2014/03,53.6,203276,100277,-17.6,82611,2.0
33,124835,2014/02,-24.3,102999,38467,39.8,53785,21.2
34,71050,2014/01,52.0,64532,64532,10.1,71050,10.1
35,767050,2013/12,-25.2,806181,40545,15.3,46749,-4.8
36,720300,2013/11,114.3,765636,51006,22.6,62524,-5.9
37,657776,2013/10,-42.9,714630,53338,-45.3,29177,-7.9
38,628599,2013/09,4.0,661292,38814,31.6,51074,-4.9
39,577525,2013/08,-32.3,622478,57751,-15.0,49106,-7.2
40,528419,2013/07,-4.3,564727,49891,45.3,72509,-6.4
41,429672,2013/06,-34.1,514836,66921,-26.0,49528,-16.5
42,380144,2013/05,-26.1,447915,83161,-9.6,75172,-15.1
43,304972,2013/04,1.4,364754,82081,23.9,101697,-16.4
44,203275,2013/03,160.7,282673,126499,-20.7,100277,-28.1
45,102999,2013/02,-40.4,156174,99280,-61.3,38467,-34.0
46,64532,2013/01,0.0,56894,56894,13.4,64532,13.4
47,508389,2012/12,-20.4,697185,57768,-44.2,32224,-27.1
48,476165,2012/11,-11.9,639417,47330,-14.5,40475,-25.5
49,435690,2012/10,124.9,592087,31644,45.2,45955,-26.4
50,389736,2012/09,-47.7,560443,55457,-63.2,20434,-30.5
51,369302,2012/08,28.5,504986,35920,8.7,39051,-26.9
52,330251,2012/07,-18.5,469750,44145,-31.2,30383,-29.7
53,299867,2012/06,-1.7,424921,73353,-49.1,37302,-29.4
54,262566,2012/05,-21.8,351568,80447,-52.8,37945,-25.3
55,224621,2012/04,-29.3,271121,84682,-42.7,48505,-17.1
56,175355,2012/03,-0.3,186439,95638,-28.3,68580,-5.9
57,106775,2012/02,81.0,90801,40621,69.3,68775,17.6
58,38000,2012/01,-34.2,50180,50180,-24.3,38000,-24.3
59,697185,2011/12,22.0,660566,65955,-12.4,57768,5.5
60,639417,2011/11,49.6,594611,50255,-5.8,47330,7.5
61,592087,2011/10,-42.9,544356,44058,-28.2,31644,8.8
62,560443,2011/09,54.4,500298,51599,7.5,55457,12.0
63,504986,2011/08,-18.6,448699,40027,-10.3,35920,12.5
64,469750,2011/07,-39.8,408672,53928,-18.1,44145,14.9
65,424921,2011/06,-8.8,354744,59814,22.6,73353,19.8
66,351568,2011/05,-5.0,294930,63344,27.0,80447,19.2
67,271121,2011/04,-11.4,231586,71764,18.0,84682,17.1
68,186439,2011/03,135.4,159822,42701,124.0,95638,16.6
69,90801,2011/02,-19.0,117121,42909,-5.3,40621,-22.5
70,50180,2011/01,-23.9,74212,74212,-32.4,50180,-32.4
