,accumulat_revenue,date,last_month_revenue_percent,last_year_accumulat_revenue,last_year_revenue,last_year_revenue_percent,revenue,revenue_percent
0,4470929,2016/11,-9.6,4729681,498797,-1.9,489430,-5.5
1,3981499,2016/10,3.3,4230884,553616,-2.2,541442,-5.9
2,3440057,2016/09,-4.9,3677268,700086,-25.1,524240,-6.4
3,2915817,2016/08,40.2,2977182,447078,23.4,551504,-2.1
4,2364313,2016/07,15.1,2530104,353619,11.3,393496,-6.6
5,1970817,2016/06,-5.8,2176485,362427,-5.7,341845,-9.4
6,1628972,2016/05,6.9,1814058,366905,-1.1,362828,-10.2
7,1266144,2016/04,-0.9,1447153,382867,-11.4,339329,-12.5
8,926815,2016/03,64.5,1064286,360036,-4.9,342402,-12.9
9,584413,2016/02,-44.7,704250,273259,-23.8,208101,-17.0
10,376312,2016/01,-0.7,430991,430991,-12.7,376312,-12.7
11,5108475,2015/12,-24.1,4641982,512984,-26.2,378794,10.1
12,4729681,2015/11,-9.9,4128998,459909,8.5,498797,14.6
13,4230884,2015/10,-20.9,3669089,516631,7.2,553616,15.3
14,3677268,2015/09,56.6,3152458,575844,21.6,700086,16.6
15,2977182,2015/08,26.4,2576614,405794,10.2,447078,15.6
16,2530104,2015/07,-2.4,2170820,371286,-4.8,353619,16.5
17,2176485,2015/06,-1.2,1799534,273280,32.6,362427,21.0
18,1814058,2015/05,-4.2,1526254,301137,21.8,366905,18.9
19,1447153,2015/04,6.3,1225117,329866,16.1,382867,18.1
20,1064286,2015/03,31.8,895251,322531,11.6,360036,18.9
21,704250,2015/02,-36.6,572720,239851,13.9,273259,23.0
22,430991,2015/01,-16.0,332869,332869,29.5,430991,29.5
23,4641982,2014/12,11.5,4573622,303098,69.3,512984,1.5
24,4128998,2014/11,-11.0,4270524,338409,35.9,459909,-3.3
25,3669089,2014/10,-10.3,3932115,370669,39.4,516631,-6.7
26,3152458,2014/09,41.9,3561446,443047,30.0,575844,-11.5
27,2576614,2014/08,9.3,3118399,432801,-6.2,405794,-17.4
28,2170820,2014/07,35.9,2685598,423796,-12.4,371286,-19.2
29,1799534,2014/06,-9.3,2261802,269629,1.4,273280,-20.4
30,1526254,2014/05,-8.7,1992173,369693,-18.5,301137,-23.4
31,1225117,2014/04,2.3,1622480,420627,-21.6,329866,-24.5
32,895251,2014/03,34.5,1201853,423532,-23.9,322531,-25.5
33,572720,2014/02,-27.9,778321,319379,-24.9,239851,-26.4
34,332869,2014/01,9.8,458942,458942,-27.5,332869,-27.5
35,4573622,2013/12,-10.4,4822691,451887,-32.9,303098,-5.2
36,4270524,2013/11,-8.7,4370804,530911,-36.3,338409,-2.3
37,3932115,2013/10,-16.3,3839893,451762,-18.0,370669,2.4
38,3561446,2013/09,2.4,3388131,428085,3.5,443047,5.1
39,3118399,2013/08,2.1,2960046,409489,5.7,432801,5.3
40,2685598,2013/07,57.2,2550557,442881,-4.3,423796,5.3
41,2261802,2013/06,-27.1,2107676,334165,-19.3,269629,7.3
42,1992173,2013/05,-12.1,1773511,403011,-8.3,369693,12.3
43,1622480,2013/04,-0.7,1370500,377982,11.3,420627,18.4
44,1201853,2013/03,32.6,992518,368741,14.9,423532,21.1
45,778321,2013/02,-30.4,623777,315909,1.1,319379,24.8
46,458942,2013/01,0.0,307869,307868,49.1,458942,49.1
47,4689022,2012/12,-13.5,5066347,303655,44.4,438367,-7.4
48,4250655,2012/11,17.4,4762692,390835,29.6,506575,-10.8
49,3744080,2012/10,2.8,4371857,398823,8.2,431595,-14.4
50,3312485,2012/09,6.5,3973034,537290,-21.9,419764,-16.6
51,2892721,2012/08,-10.1,3435744,449068,-12.3,393989,-15.8
52,2498732,2012/07,36.4,2986676,427416,2.6,438434,-16.3
53,2060298,2012/06,-17.9,2559260,361373,-11.1,321404,-19.5
54,1738894,2012/05,5.6,2197887,416998,-6.2,391301,-20.9
55,1347593,2012/04,2.6,1780889,433574,-14.6,370484,-24.3
56,977109,2012/03,16.5,1347315,515020,-29.9,360964,-27.5
57,616145,2012/02,1.1,832295,334879,-7.5,309750,-26.0
58,306395,2012/01,0.9,497416,497416,-38.4,306395,-38.4
59,5066347,2011/12,-22.3,4834767,414855,-26.8,303655,4.8
60,4762692,2011/11,-2.0,4419912,452010,-13.5,390835,7.8
61,4371857,2011/10,-25.8,3967902,410786,-2.9,398823,10.2
62,3973034,2011/09,19.6,3557116,509492,5.4,537290,11.7
63,3435744,2011/08,5.1,3047624,412506,8.9,449068,12.7
64,2986676,2011/07,18.3,2635118,404943,5.5,427416,13.3
65,2559260,2011/06,-13.3,2230175,371724,-2.8,361373,14.8
66,2197887,2011/05,-3.8,1858451,364612,14.4,416998,18.3
67,1780889,2011/04,-15.8,1493839,371603,16.7,433574,19.2
68,1347315,2011/03,53.8,1122236,421118,22.3,515020,20.0
69,832295,2011/02,-32.7,701118,306726,9.2,334879,18.7
70,497416,2011/01,19.9,394392,394392,26.1,497416,26.1
