,accumulat_revenue,date,last_month_revenue_percent,last_year_accumulat_revenue,last_year_revenue,last_year_revenue_percent,revenue,revenue_percent
0,1835595,2016/11,-20.1,1948436,229123,-55.6,101771,-6.2
1,1733824,2016/10,-40.3,1719313,207064,-38.5,127434,0.3
2,1606390,2016/09,3.9,1512249,264685,-19.3,213562,5.6
3,1392828,2016/08,0.3,1247564,245542,-16.3,205518,10.8
4,1187310,2016/07,-5.2,1002022,231522,-11.5,204925,18.5
5,982385,2016/06,2.5,770500,246006,-12.1,216207,27.5
6,766178,2016/05,21.7,524494,101405,108.1,210998,46.1
7,557029,2016/04,-10.7,423089,109091,59.0,173439,31.7
8,383590,2016/03,90.2,313998,124164,56.5,194254,22.2
9,189336,2016/02,17.2,189834,104484,-2.2,102159,-0.3
10,87177,2016/01,-64.1,85350,85350,2.1,87177,2.1
11,2200557,2015/12,6.0,953444,147403,64.7,242759,130.8
12,1957798,2015/11,10.6,806039,240586,-4.8,229123,142.9
13,1728675,2015/10,-21.8,565453,106296,94.8,207064,205.7
14,1521612,2015/09,7.8,459157,82455,221.0,264685,231.4
15,1256927,2015/08,6.1,376702,77336,217.5,245542,233.7
16,1002023,2015/07,-5.9,299366,75140,208.1,231522,234.7
17,770500,2015/06,142.6,224226,85556,187.5,246006,243.6
18,524494,2015/05,-7.1,138670,19197,428.2,101405,278.2
19,423089,2015/04,-12.1,119473,15253,615.2,109091,254.1
20,313998,2015/03,18.8,104220,12723,875.9,124164,201.3
21,189834,2015/02,22.4,91497,27534,279.5,104484,107.5
22,85350,2015/01,-42.1,63963,63963,33.4,85350,33.4
23,953444,2014/12,-38.7,673887,210136,-29.9,147403,41.5
24,806041,2014/11,126.3,463752,104819,129.5,240586,73.8
25,565455,2014/10,28.9,358933,105996,0.3,106296,57.5
26,459159,2014/09,6.6,253378,11465,619.2,82455,81.5
27,376704,2014/08,2.9,241913,30027,157.6,77336,56.0
28,299368,2014/07,-12.2,211886,6116,1128.6,75140,41.3
29,224227,2014/06,345.7,205770,27613,209.8,85556,9.0
30,138671,2014/05,25.9,178157,23155,-17.1,19197,-22.2
31,119474,2014/04,19.9,155002,73987,-79.4,15253,-22.9
32,104221,2014/03,-53.8,81015,55611,-77.1,12723,28.6
33,91498,2014/02,-57.0,25404,9411,192.6,27534,260.2
34,63963,2014/01,-69.6,15993,15993,299.9,63963,299.9
35,889846,2013/12,29.6,786275,131895,58.5,208990,13.2
36,680856,2013/11,-21.5,654380,111877,44.1,161191,4.0
37,519665,2013/10,181.9,542503,134761,52.4,205353,-4.2
38,314312,2013/09,142.6,407741,99900,-27.1,72840,-22.9
39,241472,2013/08,391.0,307841,87422,-65.7,30027,-21.5
40,211445,2013/07,-75.7,220419,83842,-92.7,6116,-4.1
41,205329,2013/06,8.8,136578,25255,-0.3,25191,50.3
42,180138,2013/05,-68.7,111323,36864,-37.2,23155,61.8
43,156983,2013/04,28.5,74459,17337,326.8,73987,110.8
44,82997,2013/03,512.0,57122,28107,104.9,57593,45.3
45,25403,2013/02,-41.2,29016,13080,-28.0,9410,-12.4
46,15993,2013/01,0.0,15936,15936,0.3,15993,0.3
47,624015,2012/12,7.8,381293,19307,472.9,110608,63.7
48,513407,2012/11,-5.7,361986,86665,18.4,102652,41.8
49,410755,2012/10,14.4,275321,14602,645.4,108838,49.2
50,301917,2012/09,28.3,260719,19234,394.5,95109,15.8
51,206808,2012/08,7.4,241485,28333,161.7,74153,-14.4
52,132655,2012/07,929.9,213152,65092,6.1,69067,-37.8
53,63588,2012/06,-55.5,148060,15323,-56.2,6706,-57.0
54,56882,2012/05,292.2,132737,5712,163.7,15064,-57.1
55,41818,2012/04,-79.2,127025,15836,-75.7,3841,-67.1
56,37977,2012/03,205.6,111942,49037,-62.3,18496,-66.1
57,19481,2012/02,-54.9,62905,36912,-83.6,6053,-69.0
58,13428,2012/01,-30.5,25993,25993,-48.3,13428,-48.3
59,381293,2011/12,-77.7,380474,42382,-54.4,19307,0.2
60,361986,2011/11,493.5,338092,16652,420.4,86665,7.1
61,275321,2011/10,-24.1,321440,46437,-68.6,14602,-14.3
62,260719,2011/09,-32.1,275003,30412,-36.8,19234,-5.2
63,241485,2011/08,-56.5,244591,54678,-48.2,28333,-1.3
64,213152,2011/07,324.8,215359,3006,2065.4,65092,-1.0
65,148060,2011/06,168.3,212353,32411,-52.7,15323,-30.3
66,132737,2011/05,-63.9,179942,33025,-82.7,5712,-26.2
67,127025,2011/04,-67.7,146917,50237,-68.5,15836,-13.5
68,111942,2011/03,32.8,96680,36268,35.2,49037,15.8
69,62905,2011/02,42.0,60412,33937,8.8,36912,4.1
70,25993,2011/01,-38.7,26475,26475,-1.8,25993,-1.8
