,accumulat_revenue,date,last_month_revenue_percent,last_year_accumulat_revenue,last_year_revenue,last_year_revenue_percent,revenue,revenue_percent
0,804201,2016/11,13.6,894169,64890,-2.5,63299,-10.1
1,740901,2016/10,-7.5,829281,98230,-43.3,55720,-10.7
2,685181,2016/09,-31.2,731051,82968,-27.4,60214,-6.3
3,624967,2016/08,-11.5,648083,71985,21.5,87473,-3.6
4,537494,2016/07,-0.1,576098,128797,-23.3,98840,-6.7
5,438654,2016/06,82.7,447301,84135,17.5,98896,-1.9
6,339758,2016/05,-13.8,363166,49038,10.4,54135,-6.4
7,285623,2016/04,-2.2,314128,72238,-13.1,62782,-9.1
8,222841,2016/03,21.8,241890,82770,-22.5,64188,-7.9
9,158653,2016/02,-50.3,159120,74846,-29.6,52691,-0.3
10,105962,2016/01,10.4,84274,84274,25.7,105962,25.7
11,990178,2015/12,48.0,882857,82484,16.4,96008,12.2
12,894169,2015/11,-33.9,800372,80012,-18.9,64890,11.7
13,829279,2015/10,18.4,720360,86047,14.2,98230,15.1
14,731049,2015/09,15.3,634313,61524,34.8,82968,15.3
15,648081,2015/08,-44.1,572789,67968,5.9,71985,13.1
16,576096,2015/07,53.1,504821,71696,79.6,128797,14.1
17,447300,2015/06,71.6,433125,81814,2.8,84135,3.3
18,363165,2015/05,-32.1,351311,64821,-24.4,49038,3.4
19,314127,2015/04,-12.7,286490,78655,-8.2,72238,9.6
20,241889,2015/03,10.6,207835,95874,-13.7,82770,16.4
21,159120,2015/02,-11.2,111961,45982,62.8,74846,42.1
22,84274,2015/01,2.2,65979,65979,27.7,84274,27.7
23,882857,2014/12,3.1,760054,58940,40.0,82484,16.2
24,800373,2014/11,-7.0,701114,74846,6.9,80012,14.2
25,720361,2014/10,39.8,626268,64084,34.3,86047,15.0
26,634314,2014/09,-9.5,562185,55894,10.1,61524,12.8
27,572790,2014/08,-5.2,506291,77492,-12.3,67968,13.1
28,504822,2014/07,-12.4,428799,72825,-1.5,71696,17.7
29,433126,2014/06,26.2,355974,68921,18.7,81814,21.7
30,351312,2014/05,-17.6,287053,67246,-3.6,64821,22.4
31,286490,2014/04,-18.0,219807,54056,45.5,78655,30.3
32,207835,2014/03,108.5,165751,54917,74.6,95874,25.4
33,111961,2014/02,-30.3,110834,60657,-24.2,45982,1.0
34,65979,2014/01,11.9,50177,50177,31.5,65979,31.5
35,760054,2013/12,-21.3,609415,58259,1.2,58940,24.7
36,701114,2013/11,16.8,551156,52103,43.7,74846,27.2
37,626268,2013/10,14.6,499053,45767,40.0,64084,25.5
38,562184,2013/09,-27.9,453286,56979,-1.9,55894,24.0
39,506290,2013/08,6.4,396307,47499,63.1,77492,27.8
40,428798,2013/07,5.7,348808,57142,27.4,72824,22.9
41,355974,2013/06,2.5,291666,73098,-5.7,68921,22.0
42,287053,2013/05,24.4,218568,49173,36.8,67246,31.3
43,219807,2013/04,-1.6,169395,39609,36.5,54056,29.8
44,165751,2013/03,-9.5,129786,55600,-1.2,54917,27.7
45,110834,2013/02,20.9,74186,36038,68.3,60657,49.4
46,50177,2013/01,0.0,38148,38148,31.5,50177,31.5
47,509401,2012/12,12.5,513247,37498,32.8,49785,-0.7
48,459616,2012/11,3.2,475749,50091,-11.7,44235,-3.4
49,415381,2012/10,-13.4,425658,44387,-3.5,42847,-2.4
50,372534,2012/09,39.5,381271,40378,22.5,49468,-2.3
51,323066,2012/08,-25.1,340893,36405,-2.6,35457,-5.2
52,287609,2012/07,25.2,304488,46130,2.7,47365,-5.5
53,240244,2012/06,-18.5,258358,42574,-11.2,37820,-7.0
54,202424,2012/05,30.1,215784,43437,6.8,46397,-6.2
55,156027,2012/04,-33.2,172347,54960,-35.1,35671,-9.5
56,120356,2012/03,52.8,117387,47671,12.1,53435,2.5
57,66921,2012/02,9.4,69716,28127,24.3,34957,-4.0
58,31964,2012/01,-14.8,41589,41589,-23.1,31964,-23.1
59,513247,2011/12,-25.1,405411,52171,-28.1,37498,26.6
60,475749,2011/11,12.9,353240,31443,59.3,50091,34.7
61,425658,2011/10,9.9,321797,36364,22.1,44387,32.3
62,381271,2011/09,10.9,285433,46603,-13.4,40378,33.6
63,340893,2011/08,-21.1,238830,41663,-12.6,36405,42.7
64,304488,2011/07,8.4,197167,27993,64.8,46130,54.4
65,258358,2011/06,-2.0,169174,30681,38.8,42574,52.7
66,215784,2011/05,-21.0,138493,39322,10.5,43437,55.8
67,172347,2011/04,15.3,99171,23573,133.1,54960,73.8
68,117387,2011/03,69.5,75598,32243,47.8,47671,55.3
69,69716,2011/02,-32.4,43355,18986,48.1,28127,60.8
70,41589,2011/01,-20.3,24369,24369,70.7,41589,70.7
