,accumulat_revenue,date,last_month_revenue_percent,last_year_accumulat_revenue,last_year_revenue,last_year_revenue_percent,revenue,revenue_percent
0,209302480,2016/11,1.4,210689616,20763742,-8.7,18953368,-0.7
1,190349104,2016/10,-7.3,189925904,20354820,-8.2,18691540,0.2
2,171657600,2016/09,2.3,169571104,18712300,7.7,20154130,1.2
3,151503392,2016/08,5.5,150858800,18808320,4.7,19694230,0.4
4,131809200,2016/07,-2.0,132050400,18657020,0.1,18669620,-0.2
5,113139600,2016/06,2.2,113393400,19141680,-0.5,19049380,-0.2
6,94090208,2016/05,0.8,94251720,18850950,-1.1,18645270,-0.2
7,75444944,2016/04,1.5,75400768,18927960,-2.3,18500780,0.1
8,56944160,2016/03,-4.7,56472808,18059120,1.0,18235530,0.8
9,38708620,2016/02,-2.3,38413688,19087540,0.2,19125860,0.8
10,19582760,2016/01,-7.2,19326150,19326150,1.3,19582760,1.3
11,231793392,2015/12,1.6,226608688,21049932,0.3,21103776,2.3
12,210689600,2015/11,2.0,205557904,19550840,6.2,20763740,2.5
13,189925904,2015/10,8.8,186007904,19033090,6.9,20354820,2.1
14,169571008,2015/09,-0.5,166974800,19145820,-2.3,18712300,1.5
15,150858800,2015/08,0.8,147828992,18563810,1.3,18808320,2.0
16,132050400,2015/07,-2.5,129265200,18431050,1.2,18657020,2.2
17,113390112,2015/06,1.5,110834144,18764178,2.0,19138400,2.3
18,94251712,2015/05,-0.4,92069984,18625170,1.2,18850950,2.4
19,75400768,2015/04,4.8,73444808,18394890,2.9,18927960,2.7
20,56472420,2015/03,-5.4,55049920,17442490,3.5,18058730,2.6
21,38413688,2015/02,-1.2,37607420,18293260,4.3,19087540,2.1
22,19326150,2015/01,-8.5,19314170,19314170,0.1,19326150,0.1
23,226685648,2014/12,8.1,227981312,20757368,1.8,21126896,-0.6
24,205558752,2014/11,2.7,207223936,19177242,2.0,19550840,-0.8
25,186007904,2014/10,-0.6,188046704,18868440,0.9,19033090,-1.1
26,166974000,2014/09,3.1,169163392,18975440,0.8,19144950,-1.3
27,147828992,2014/08,0.7,150188000,19099880,-2.8,18563810,-1.6
28,129265200,2014/07,-1.8,131088096,18633180,-1.1,18431050,-1.4
29,110833504,2014/06,0.7,112454896,18750530,0.1,18763500,-1.4
30,92069968,2014/05,1.3,93704416,18589020,0.2,18625170,-1.7
31,73444800,2014/04,5.4,75115392,18498400,-0.6,18394890,-2.2
32,55060440,2014/03,-4.6,56616992,17491760,-0.2,17453020,-2.8
33,37607420,2014/02,-5.3,39125232,19250620,-5.0,18293260,-3.9
34,19314170,2014/01,-7.0,19874610,19874610,-2.8,19314170,-2.8
35,227998800,2013/12,8.3,221419808,20298210,2.3,20774900,3.0
36,207223904,2013/11,1.6,201121600,18074740,6.1,19177240,3.0
37,188046704,2013/10,-0.6,183046896,17877890,5.5,18868440,2.7
38,169163392,2013/09,-0.6,165168992,17602390,7.8,18975440,2.4
39,150188000,2013/08,2.5,147566592,18900040,1.0,19099880,1.8
40,131088096,2013/07,-0.4,128666600,18782180,-0.8,18633180,1.9
41,112411600,2013/06,0.6,109884400,18348720,2.0,18707210,2.3
42,93704416,2013/05,0.5,91535648,18030510,3.1,18589020,2.4
43,75115400,2013/04,5.7,73505136,18021280,2.6,18497280,2.2
44,56627820,2013/03,-9.1,55483860,17901180,-2.2,17502580,2.1
45,39125232,2013/02,-3.1,37582680,18058460,6.6,19250620,4.1
46,19874610,2013/01,0.0,19524220,19524220,1.8,19874610,1.8
47,191099696,2012/12,16.6,192462096,16377360,11.1,18201490,-0.7
48,172898208,2012/11,-0.6,176084704,15723420,-0.7,15607210,-1.8
49,157291008,2012/10,-0.6,160361296,15791080,-0.6,15694390,-1.9
50,141596608,2012/09,-1.4,144570208,15754750,0.3,15798260,-2.0
51,125798400,2012/08,3.9,128815504,17323630,-7.5,16020240,-2.3
52,109778096,2012/07,-1.6,111491904,15962750,-3.4,15419300,-1.5
53,94358832,2012/06,2.7,95529120,16346960,-4.1,15675320,-1.2
54,78683512,2012/05,-2.6,79182160,15580340,-2.0,15266520,-0.6
55,63417000,2012/04,1.6,63601820,16017660,-2.2,15672740,-0.3
56,47744260,2012/03,-0.6,47584160,15342940,0.5,15416930,0.3
57,32327320,2012/02,-7.9,32241220,16035620,-3.3,15502320,0.3
58,16825010,2012/01,2.7,16205600,16205600,3.8,16825010,3.8
59,192462096,2011/12,4.2,186410896,16090040,1.8,16377360,3.2
60,176084704,2011/11,-0.4,170320896,15936180,-1.3,15723420,3.4
61,160361296,2011/10,0.2,154384704,15782200,0.1,15791080,3.9
62,144570208,2011/09,-9.1,138602496,15959060,-1.3,15754750,4.3
63,128815504,2011/08,8.5,122643504,15512820,11.7,17323630,5.0
64,111495400,2011/07,-2.4,107130600,15358000,3.9,15962750,4.1
65,95532656,2011/06,4.9,91772656,15355170,6.5,16350500,4.1
66,79182160,2011/05,-2.7,76417480,15230760,2.3,15580340,3.6
67,63601820,2011/04,4.4,61186720,15668890,2.2,16017660,3.9
68,47584160,2011/03,-4.3,45517840,14620560,4.9,15342940,4.5
69,32241220,2011/02,-1.0,30897270,15298090,4.8,16035620,4.3
70,16205600,2011/01,0.7,15599190,15599190,3.9,16205600,3.9
