,accumulat_revenue,date,last_month_revenue_percent,last_year_accumulat_revenue,last_year_revenue,last_year_revenue_percent,revenue,revenue_percent
0,2121036,2016/11,10.5,1934367,179487,18.7,213024,9.6
1,1908438,2016/10,-6.8,1754881,202360,-4.7,192791,8.8
2,1715647,2016/09,11.3,1552521,170528,21.3,206759,10.5
3,1508887,2016/08,-6.1,1381993,167303,11.1,185843,9.2
4,1323044,2016/07,-3.1,1214690,199267,-0.7,197868,8.9
5,1125176,2016/06,5.7,1015423,184274,10.8,204238,10.8
6,920938,2016/05,3.3,831149,175608,10.1,193294,10.8
7,727644,2016/04,-8.6,655541,181470,3.2,187193,11.0
8,540451,2016/03,34.8,474071,171118,19.6,204733,14.0
9,335701,2016/02,-17.4,302953,129411,17.4,151875,10.8
10,183827,2016/01,-6.9,173542,173542,5.9,183827,5.9
11,2131836,2015/12,10.0,1968358,184864,6.8,197469,8.3
12,1934367,2015/11,-11.3,1783494,152686,17.5,179487,8.5
13,1754881,2015/10,18.7,1630808,162034,24.9,202360,7.6
14,1552521,2015/09,1.9,1468774,173382,-1.6,170528,5.7
15,1381993,2015/08,-16.0,1295392,155757,7.4,167303,6.7
16,1214690,2015/07,8.1,1139635,167031,19.3,199267,6.6
17,1015423,2015/06,4.9,972604,167195,10.2,184274,4.4
18,831149,2015/05,-3.2,805409,175602,0.0,175608,3.2
19,655541,2015/04,6.1,629807,168966,7.4,181470,4.1
20,474071,2015/03,32.2,460841,161492,6.0,171118,2.9
21,302953,2015/02,-25.4,299349,126851,2.0,129411,1.2
22,173542,2015/01,-6.1,172498,172498,0.6,173542,0.6
23,1968358,2014/12,21.1,1864649,159154,16.1,184864,5.6
24,1783494,2014/11,-5.8,1705495,150864,1.2,152686,4.6
25,1630808,2014/10,-6.5,1554632,165079,-1.8,162034,4.9
26,1468774,2014/09,11.3,1389552,154106,12.5,173382,5.7
27,1295392,2014/08,-6.8,1235446,154640,0.7,155757,4.8
28,1139635,2014/07,-0.1,1080806,155433,7.5,167031,5.4
29,972604,2014/06,-4.8,925373,162604,2.8,167195,5.1
30,805409,2014/05,3.9,762769,166397,5.5,175602,5.6
31,629807,2014/04,4.6,596372,161446,4.7,168966,5.6
32,460841,2014/03,27.3,434926,152208,6.1,161492,6.0
33,299349,2014/02,-26.5,282718,125081,1.4,126851,5.9
34,172498,2014/01,8.4,157637,157637,9.4,172498,9.4
35,1864649,2013/12,5.5,1835087,172066,-7.5,159154,1.6
36,1705495,2013/11,-8.6,1663021,153790,-1.9,150864,2.5
37,1554632,2013/10,7.1,1509230,152722,8.1,165079,3.0
38,1389552,2013/09,-0.3,1356509,145375,6.0,154106,2.4
39,1235446,2013/08,-0.5,1211134,174280,-11.3,154640,2.0
40,1080806,2013/07,-4.4,1036854,158595,-2.0,155433,4.2
41,925373,2013/06,-2.3,878258,153538,5.9,162604,5.4
42,762769,2013/05,3.1,724720,153632,8.3,166397,5.3
43,596372,2013/04,6.1,571088,153165,5.4,161446,4.4
44,434926,2013/03,21.7,417923,160259,-5.0,152208,4.1
45,282718,2013/02,-20.6,257664,126728,-1.3,125081,9.7
46,157637,2013/01,22.1,90437,90437,20.4,157637,20.4
47,1256467,2012/12,16.1,1310279,94844,36.1,129094,-4.1
48,1127373,2012/11,-1.3,1215435,95700,16.1,111158,-7.2
49,1016215,2012/10,9.1,1119735,106417,5.8,112576,-9.2
50,903639,2012/09,-9.6,1013318,118072,-12.6,103232,-10.8
51,800407,2012/08,3.0,895246,111574,2.4,114240,-10.6
52,686167,2012/07,15.1,783672,110683,0.3,110960,-12.4
53,575207,2012/06,-8.7,672989,122133,-21.1,96395,-14.5
54,478812,2012/05,-4.1,550856,110924,-4.8,105569,-13.1
55,373247,2012/04,23.2,439932,103981,5.8,110060,-15.1
56,263187,2012/03,7.1,335951,130103,-31.3,89342,-21.6
57,173845,2012/02,-7.8,205848,75807,10.0,83407,-15.5
58,90437,2012/01,-4.6,130041,130041,-30.5,90437,-30.5
59,1310279,2011/12,-0.9,1288658,116896,-18.9,94844,1.7
60,1215435,2011/11,-10.1,1171761,111081,-13.8,95700,3.7
61,1119735,2011/10,-9.9,1060680,112319,-5.3,106417,5.6
62,1013318,2011/09,5.8,948361,121779,-3.0,118072,6.8
63,895246,2011/08,0.8,826582,108058,3.3,111574,8.3
64,783672,2011/07,-9.4,718524,101370,9.2,110683,9.1
65,672989,2011/06,10.1,617154,108397,12.7,122133,9.0
66,550856,2011/05,6.7,508757,104580,6.1,110924,8.3
67,439932,2011/04,-20.1,404177,101215,2.7,103981,8.8
68,335951,2011/03,71.6,302962,109193,19.1,130103,10.9
69,205848,2011/02,-41.7,193769,93427,-18.9,75807,6.2
70,130041,2011/01,11.2,100342,100342,29.6,130041,29.6
