,accumulat_revenue,date,last_month_revenue_percent,last_year_accumulat_revenue,last_year_revenue,last_year_revenue_percent,revenue,revenue_percent
0,1627744,2016/11,-2.4,1423912,146169,10.0,160839,14.3
1,1466905,2016/10,18.0,1277743,124231,32.7,164807,14.8
2,1302098,2016/09,12.7,1153512,147474,-5.3,139642,12.9
3,1162456,2016/08,-5.7,1006038,115454,7.4,123955,15.6
4,1038501,2016/07,-16.4,890584,151828,-13.4,131504,16.6
5,906997,2016/06,4.6,738756,206931,-24.0,157367,22.8
6,749630,2016/05,-0.5,531825,151465,-0.7,150437,41.0
7,599193,2016/04,-15.5,380360,116886,29.4,151205,57.5
8,447988,2016/03,84.0,263474,95101,88.2,179000,70.0
9,268988,2016/02,-43.4,168373,74551,30.5,97268,59.8
10,171720,2016/01,4.3,93822,93822,83.0,171720,83.0
11,1588488,2015/12,12.6,1368214,121586,35.4,164576,16.1
12,1423912,2015/11,17.7,1246628,126272,15.8,146169,14.2
13,1277743,2015/10,-15.8,1116971,123844,0.3,124231,14.1
14,1153512,2015/09,27.7,993127,106854,38.0,147474,15.8
15,1006038,2015/08,-24.0,886273,116316,-0.7,115454,13.1
16,890584,2015/07,-26.6,769957,103758,46.3,151828,15.2
17,738756,2015/06,36.6,666199,102302,102.3,206931,10.3
18,531825,2015/05,29.6,563897,115400,31.3,151465,-5.7
19,380360,2015/04,22.9,448497,106893,9.4,116886,-15.2
20,263474,2015/03,27.6,341604,104721,-9.2,95101,-22.9
21,168373,2015/02,-20.5,236883,114718,-35.0,74551,-28.9
22,93822,2015/01,-22.8,122165,122165,-23.2,93822,-23.2
23,1368214,2014/12,-3.7,1357200,147683,-17.7,121586,0.8
24,1246628,2014/11,2.0,1209517,149036,-15.3,126272,3.1
25,1120356,2014/10,15.9,1060481,95723,29.4,123844,5.6
26,996512,2014/09,-8.1,964758,83747,27.6,106854,3.3
27,889658,2014/08,12.1,881011,83701,39.0,116316,1.0
28,773342,2014/07,1.4,797310,108868,-4.7,103758,-3.0
29,669584,2014/06,-11.4,688442,82489,24.0,102302,-2.7
30,567282,2014/05,8.0,605953,101034,14.2,115400,-6.4
31,451882,2014/04,-1.1,504919,103025,3.8,106893,-10.5
32,344989,2014/03,-5.8,401894,136013,-20.5,108106,-14.2
33,236883,2014/02,-6.1,265881,91803,25.0,114718,-10.9
34,122165,2014/01,-17.3,174078,174078,-29.8,122165,-29.8
35,1360880,2013/12,-0.9,1771602,137378,7.5,147683,-23.2
36,1213197,2013/11,55.7,1634224,141239,5.5,149036,-25.8
37,1064161,2013/10,9.5,1492985,134370,-28.8,95723,-28.7
38,968438,2013/09,4.4,1358615,220627,-60.4,87427,-28.7
39,881011,2013/08,-23.1,1137988,194918,-57.0,83701,-22.6
40,797310,2013/07,29.5,943070,168624,-35.4,108868,-15.4
41,690050,2013/06,-16.8,774446,75791,10.9,84097,-10.9
42,605953,2013/05,-1.9,698655,119365,-15.4,101034,-13.3
43,504919,2013/04,-24.2,579290,140890,-26.9,103025,-12.8
44,401800,2013/03,48.0,438400,211460,-35.7,135919,-8.3
45,265881,2013/02,-47.3,226940,93458,-1.8,91803,17.1
46,174078,2013/01,0.0,133482,133482,30.4,174078,30.4
47,1362696,2012/12,-5.2,1406039,139273,-27.7,100653,-3.1
48,1262043,2012/11,6.1,1266766,129729,-18.2,106166,-0.4
49,1155877,2012/10,-36.8,1137037,125786,-20.4,100095,1.6
50,1055782,2012/09,-6.2,1011251,123251,28.6,158491,4.4
51,897291,2012/08,18.7,888000,106340,58.9,168964,1.0
52,728327,2012/07,52.2,781660,139544,2.0,142359,-6.8
53,585968,2012/06,1.4,642116,112263,-16.7,93536,-8.7
54,492432,2012/05,-13.3,529853,123244,-25.1,92276,-7.1
55,400156,2012/04,-0.7,406609,104189,2.2,106471,-1.6
56,288685,2012/03,4.1,302420,103563,3.5,107185,-4.5
57,181500,2012/02,31.0,198857,90215,14.1,102920,-8.7
58,78580,2012/01,-43.6,108642,108642,-27.7,78580,-27.7
59,1406072,2011/12,7.4,1187185,145777,-4.4,139306,18.4
60,1266766,2011/11,3.1,1041408,133327,-2.7,129729,21.6
61,1137037,2011/10,2.0,908081,134944,-6.8,125786,25.2
62,1011251,2011/09,15.9,773137,119392,3.2,123251,30.8
63,888000,2011/08,-23.8,653745,126339,-15.8,106340,35.8
64,781660,2011/07,24.3,527406,95381,46.3,139544,48.2
65,642116,2011/06,-8.9,432025,78306,43.4,112263,48.6
66,529853,2011/05,18.3,353719,59578,106.9,123244,49.8
67,406609,2011/04,0.6,294141,79897,30.4,104189,38.2
68,302420,2011/03,14.8,214244,84813,22.1,103563,41.2
69,198857,2011/02,-17.0,129431,64552,39.8,90215,53.6
70,108642,2011/01,-25.5,64879,64879,67.4,108642,67.4
