,accumulat_revenue,date,last_month_revenue_percent,last_year_accumulat_revenue,last_year_revenue,last_year_revenue_percent,revenue,revenue_percent
0,1891287,2016/11,4.8,2027038,173990,13.7,197841,-6.7
1,1693446,2016/10,10.1,1853047,208932,-9.7,188714,-8.6
2,1504732,2016/09,-4.2,1644115,169034,1.5,171487,-8.5
3,1333245,2016/08,10.8,1475081,184618,-3.0,179080,-9.6
4,1154165,2016/07,-6.8,1290463,172810,-6.5,161615,-10.6
5,992550,2016/06,2.3,1117653,183281,-5.3,173474,-11.2
6,819076,2016/05,14.1,934372,183359,-7.5,169609,-12.3
7,649467,2016/04,-24.2,751013,216019,-31.2,148602,-13.5
8,500865,2016/03,44.2,534994,197774,-0.9,196018,-6.4
9,304847,2016/02,-19.5,337220,148574,-8.5,135927,-9.6
10,168920,2016/01,-2.2,188646,188646,-10.5,168920,-10.5
11,2199702,2015/12,-0.8,2225849,211027,-18.2,172664,-1.2
12,2027038,2015/11,-16.7,2014820,177512,-2.0,173990,0.6
13,1853048,2015/10,23.6,1837308,205751,1.5,208932,0.9
14,1644116,2015/09,-8.4,1631557,191521,-11.7,169034,0.8
15,1475082,2015/08,6.8,1440036,187880,-1.7,184618,2.4
16,1290464,2015/07,-5.7,1252156,190441,-9.3,172810,3.1
17,1117654,2015/06,0.0,1061715,199084,-7.9,183281,5.3
18,934372,2015/05,-15.1,862631,197175,-7.0,183359,8.3
19,751013,2015/04,9.2,665456,192043,12.5,216019,12.9
20,534994,2015/03,33.1,473413,165194,19.7,197774,13.0
21,337220,2015/02,-21.2,308219,146218,1.6,148574,9.4
22,188646,2015/01,-10.6,162001,162001,16.5,188646,16.5
23,2225849,2014/12,18.9,2079741,181374,16.4,211027,7.0
24,2014822,2014/11,-13.7,1898368,161698,9.8,177512,6.1
25,1837309,2014/10,7.4,1736669,189775,8.4,205751,5.8
26,1631558,2014/09,1.9,1546894,157126,21.9,191521,5.5
27,1440037,2014/08,-1.3,1389768,172906,8.7,187880,3.6
28,1252157,2014/07,-4.3,1216862,180615,5.4,190441,2.9
29,1061716,2014/06,1.0,1036247,161533,23.3,199084,2.5
30,862631,2014/05,2.7,874714,185820,6.1,197175,-1.4
31,665456,2014/04,16.3,688894,170998,12.3,192043,-3.4
32,473413,2014/03,13.0,517896,192750,-14.3,165194,-8.6
33,308219,2014/02,-9.7,325146,141259,3.5,146218,-5.2
34,162001,2014/01,-10.7,183887,183887,-11.9,162001,-11.9
35,2079741,2013/12,12.2,2204587,170274,6.5,181374,-5.7
36,1898368,2013/11,-14.8,2034313,172357,-6.2,161698,-6.7
37,1736669,2013/10,20.8,1861956,192950,-1.6,189775,-6.7
38,1546894,2013/09,-9.1,1669006,182784,-14.0,157126,-7.3
39,1389769,2013/08,-4.3,1486222,214039,-19.2,172906,-6.5
40,1216863,2013/07,11.8,1272183,196645,-8.1,180615,-4.3
41,1036248,2013/06,-13.1,1075538,190580,-15.2,161533,-3.7
42,874715,2013/05,8.7,884958,192220,-3.3,185820,-1.1
43,688895,2013/04,-11.3,692738,184065,-7.1,170998,-0.6
44,517897,2013/03,36.5,508674,187616,2.7,192750,1.8
45,325146,2013/02,-23.2,321058,172121,-17.9,141259,1.3
46,183887,2013/01,0.0,148937,148937,23.5,183887,23.5
47,2171446,2012/12,-1.0,2051508,175166,-2.9,170145,5.8
48,2001302,2012/11,-10.1,1876342,169789,1.3,171937,6.7
49,1829365,2012/10,7.8,1706553,167401,14.3,191371,7.2
50,1637994,2012/09,-15.5,1539152,159844,11.0,177469,6.4
51,1460525,2012/08,9.0,1379308,188046,11.7,210036,5.9
52,1250489,2012/07,1.3,1191262,179777,7.2,192679,5.0
53,1057810,2012/06,-2.2,1011485,193951,-1.9,190281,4.6
54,867529,2012/05,9.8,817535,159773,21.7,194507,6.1
55,673022,2012/04,-5.3,657762,170305,4.0,177166,2.3
56,495856,2012/03,14.0,487457,185577,0.8,187017,1.7
57,308839,2012/02,13.3,301879,131583,24.7,164038,2.3
58,144801,2012/01,-17.3,170297,170297,-15.0,144801,-15.0
59,2051508,2011/12,3.2,1777927,169017,3.6,175166,15.4
60,1876342,2011/11,1.4,1608910,171359,-0.9,169789,16.6
61,1706553,2011/10,4.7,1437552,146235,14.5,167401,18.7
62,1539152,2011/09,-15.0,1291317,143162,11.6,159844,19.2
63,1379308,2011/08,4.6,1148155,155304,21.1,188046,20.1
64,1191262,2011/07,-7.3,992850,162012,11.0,179777,20.0
65,1011485,2011/06,21.4,830838,152610,27.1,193951,21.7
66,817535,2011/05,-6.2,678229,152953,4.4,159773,20.5
67,657762,2011/04,-8.2,525276,148482,14.7,170305,25.2
68,487457,2011/03,41.0,376794,150234,23.5,185577,29.4
69,301879,2011/02,-22.7,226559,116802,12.6,131583,33.2
70,170297,2011/01,0.8,109757,109757,55.2,170297,55.2
