,accumulat_revenue,date,last_month_revenue_percent,last_year_accumulat_revenue,last_year_revenue,last_year_revenue_percent,revenue,revenue_percent
0,3104828,2016/11,-21.9,4733943,211212,46.3,308941,-34.4
1,2795887,2016/10,14.8,4522731,361858,9.4,395757,-38.2
2,2400130,2016/09,49.0,4160873,298870,15.3,344636,-42.3
3,2055494,2016/08,-5.5,3862003,434291,-46.7,231301,-46.8
4,1824193,2016/07,-35.8,3427712,442477,-44.7,244817,-46.8
5,1579376,2016/06,-10.1,2985235,279512,36.4,381322,-47.1
6,1198054,2016/05,104.8,2705723,183014,131.8,424215,-55.7
7,773839,2016/04,29.0,2522709,559475,-63.0,207128,-69.3
8,566711,2016/03,-10.8,1963234,688880,-76.7,160589,-71.1
9,406122,2016/02,-20.3,1274354,623526,-71.1,180087,-68.1
10,226035,2016/01,-20.5,650828,650828,-65.3,226035,-65.3
11,5018296,2015/12,34.6,3549587,315695,-9.9,284353,41.4
12,4733943,2015/11,-41.6,3233892,245928,-14.1,211212,46.4
13,4522731,2015/10,21.1,2987964,225619,60.4,361858,51.4
14,4160873,2015/09,-31.2,2762345,474372,-37.0,298870,50.6
15,3862003,2015/08,-1.9,2287973,405376,7.1,434291,68.8
16,3427712,2015/07,58.3,1882597,391437,13.0,442477,82.1
17,2985235,2015/06,52.7,1491160,275199,1.6,279512,100.2
18,2705723,2015/05,-67.3,1215961,227483,-19.5,183014,122.5
19,2522709,2015/04,-18.8,988478,208522,168.3,559475,155.2
20,1963234,2015/03,10.5,779956,319534,115.6,688880,151.7
21,1274354,2015/02,-4.2,460422,175163,256.0,623526,176.8
22,650828,2015/01,106.2,285259,285259,128.1,650828,128.1
23,3549587,2014/12,28.4,2660785,253361,24.6,315695,33.4
24,3233892,2014/11,9.0,2407424,244933,0.4,245928,34.3
25,2987964,2014/10,-52.4,2162491,234640,-3.8,225619,38.2
26,2762345,2014/09,17.0,1927851,195178,143.1,474372,43.3
27,2287973,2014/08,3.6,1732673,180021,125.2,405376,32.0
28,1882597,2014/07,42.2,1552652,263501,48.5,391437,21.3
29,1491160,2014/06,21.0,1289151,276854,-0.6,275199,15.7
30,1215961,2014/05,9.1,1012297,227848,-0.2,227483,20.1
31,988478,2014/04,-34.7,784449,220430,-5.4,208522,26.0
32,779956,2014/03,82.4,564019,232117,37.7,319534,38.3
33,460422,2014/02,-38.6,331902,167543,4.6,175163,38.7
34,285259,2014/01,12.6,164359,164359,73.6,285259,73.6
35,2660785,2013/12,3.4,2084773,175953,44.0,253361,27.6
36,2407424,2013/11,4.4,1908820,220132,11.3,244933,26.1
37,2162491,2013/10,20.2,1688688,210696,11.4,234640,28.0
